"","ID","TIMESTAMP","DIA","MES","year","ESTADO","Municipio","DE","PF","MIF","MAF","PFF","AFIF","PEF","PMF","PMUF","AMPF","DOF","CIF","PL","MIL","MAL","PFL","AFIFL","PEL","PML","PMUL","AMPL","DOL","CIL","ARL","ARC","CARG","CART","VE","AC","AP","DEL","TOR","DTRA","PRE","FCRU","ELE","TAX","DRO","VEH","VAL","asegur","corpo","team","com","arm","uni","din","veh","mar","coc","her","dr","otr","arl_d","arc_d","sedena","semar","bom","bomu","pfp","pes","pmu","min","afi","date","muncode","capital","dist_capital","NOM_MUN","pop","RANGE","MEAN","STD","party_mixed","fed_party","densidad","cartel","pct.poor","pct.extpoor","gini"
"4393",4553,1275541210,3,6,2010,12,32,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1278,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-03,12032,0,57.6542865577,"General Heliodoro Castillo",36586,3238,1519.17,613.889,"PRI",0,39.3658151949985,1,86.7,50.4,0.424
"4394",4554,1275714010,5,6,2010,10,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,1,0,9999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010-06-05,10005,1,0,"Durango",582267,1933,2273.89,283.806,"PRI",0,15.6617763364752,1,42.2,5.1,0.436
"4395",4555,1275714010,5,6,2010,10,5,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,1,0,9999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010-06-05,10005,1,0,"Durango",582267,1933,2273.89,283.806,"PRI",0,15.6617763364752,1,42.2,5.1,0.436
"4396",4556,1275714010,5,6,2010,8,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,1,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-06-05,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4397",4557,1275800410,6,6,2010,28,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-06,28040,0,252.675680114,"Valle Hermoso",63170,32,15.0827,4.24674,"PRI",0,28.1132343321578,1,49.9,4.9,0.413
"4398",4558,1275800410,6,6,2010,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-06,17007,1,0,"Cuernavaca",365168,1772,1744,298.735,"PRI",0,120.399774502213,1,26.5,2.3,0.457
"4399",4559,1275800410,6,6,2010,8,37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1281,0,0,0,0,0,1,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-06-06,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4400",4560,1275886810,7,6,2010,5,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1282,0,0,0,0,0,1,0,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-07,5035,0,240.717034608,"Torre<f3>n",639629,2026,1528.19,345.259,"PRI",0,35.6504512361755,1,27.3,2.9,0.452
"4401",4561,1275886810,7,6,2010,10,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1282,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-07,10007,0,206.833320259,"G<U+000ED97A> Palacio",327985,663,1122.22,42.3798,"PRI",0,66.6501006214282,1,38.8,5.6,0.421
"4402",4562,1275973210,8,6,2010,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1283,0,0,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-08,15013,0,52.375437998,"Atizap<e1>n de Zaragoza",489937,641,2405.87,96.941,"PRI",0,168.390602021288,1,30.1,3.3,0.461
"4403",4563,1276059610,9,6,2010,19,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1284,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-09,19018,0,30.7482189322,"Garc<ed>a",143668,1746,966.459,272.98,"PRI",0,24.9172252266548,1,35.4,5.4,0.418
"4404",4564,1276059610,9,6,2010,28,22,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1284,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-09,28022,0,288.288952753,"Matamoros",489193,55,2.9113,8.35631,"PRI",0,16.2142540157481,1,37,4.6,0.419
"4405",4565,1276146010,10,6,2010,8,37,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,0,0,0,0,0,0,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-10,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4406",4566,1276146010,10,6,2010,10,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,0,0,0,0,0,1,0,9999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010-06-10,10007,0,206.833320259,"G<U+000ED97A> Palacio",327985,663,1122.22,42.3798,"PRI",0,66.6501006214282,1,38.8,5.6,0.421
"4407",4567,1276146010,10,6,2010,10,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,1285,0,0,0,0,0,0,0,7,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2010-06-10,10007,0,206.833320259,"G<U+000ED97A> Palacio",327985,663,1122.22,42.3798,"PRI",0,66.6501006214282,1,38.8,5.6,0.421
"4408",4568,1276232410,11,6,2010,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,0,0,0,0,0,1,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-06-11,19039,1,0,"Monterrey",1135550,1748,737.836,280.563,"PAN",1,87.7745616696618,1,21,1.8,0.455
"4409",4569,1276318810,12,6,2010,16,112,1,12,0,0,12,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1287,0,0,0,0,0,1,1,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-06-12,16112,0,92.5853476217,"Zit<e1>cuaro",155534,2339,2202.3,428.423,"PRI",0,57.7095496283079,1,58,15,0.448
"4410",4570,1276318810,12,6,2010,25,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1287,0,0,0,0,0,0,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-12,25018,0,30.2940204337,"Navolato",135603,601,8.43115,28.5753,"PRI",0,23.6076124115885,1,33.1,4.6,0.392
"4411",4571,1276405210,13,6,2010,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1288,0,0,0,0,0,0,0,9999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010-06-13,12007,0,119.130036612,"Arcelia",32181,1495,767.201,313.738,"PRD",0,21.1723741182889,1,61,23.4,0.501
"4412",4572,1276491610,14,6,2010,7,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289,0,0,0,0,0,1,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-14,7089,0,224.281227946,"Tapachula",320451,2666,412.324,558.75,"PRI",0,54.2608134717666,1,60.7,17.5,0.496
"4413",4573,1276491610,14,6,2010,8,19,0,4,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1289,0,0,0,0,0,1,1,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-06-14,8019,1,0,"Chihuahua",819543,1563,1687.78,261.269,"PRI",0,11.7676660312364,1,27,2,0.422
"4414",4574,1276491610,14,6,2010,22,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289,0,0,0,0,0,1,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-14,22014,1,0,"Quer<e9>taro",801940,970,2045.95,176.364,"PAN",1,139.342900754857,1,29.5,3.3,0.461
"4415",4575,1276664410,16,6,2010,28,38,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1291,0,0,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-16,28038,0,212.618961736,"Tampico",297554,40,4.28635,9.40359,"PRI",0,106.610055875654,1,27.4,2.9,0.442
"4416",4576,1276664410,16,6,2010,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291,0,0,0,0,0,0,1,9999,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010-06-16,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4417",4577,1276750810,17,6,2010,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,146,1,0,0,0,0,1292,0,0,0,0,0,1,0,10,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2010-06-17,25016,0,136.024248511,"San Ignacio",22527,2922,632.983,547.263,"PRI",0,5.58784863172214,1,61.3,9.9,0.401
"4418",4578,1276750810,17,6,2010,28,32,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,35,782,1,0,1,0,0,1292,0,1,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2010-06-17,28032,0,275.38301462,"Reynosa",608891,207,82.5907,37.1785,"PRI",0,21.9021735871254,1,33.7,3.5,0.409
"4419",4579,1276750810,17,6,2010,28,25,0,11,3,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1292,0,1,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010-06-17,28025,0,296.019266,"Miguel Alem<e1>n",27015,109,87.711,16.6629,"PRI",0,19.0247678627537,1,44,3.4,0.425
"4420",4580,1276837210,18,6,2010,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,21,623,1,0,0,0,0,1293,0,0,0,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2010-06-18,25001,0,190.678327638,"Ahome",416299,625,15.993,40.5751,"PAN-PRD",1,20.1643189413283,1,30.6,3.2,0.43
"4421",4581,1276923610,19,6,2010,26,48,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1294,0,0,0,0,0,1,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-19,26048,0,341.69007542,"Puerto Pe<U+00061CE3>o",57342,1192,169.007,164.734,"PAN",1,6.00412375265774,1,43.7,7.3,0.412
"4422",4582,1277096410,21,6,2010,19,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,1,0,9999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010-06-21,19039,1,0,"Monterrey",1135550,1748,737.836,280.563,"PAN",1,87.7745616696618,1,21,1.8,0.455
"4423",4583,1277096410,21,6,2010,19,27,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,0,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-21,19027,0,92.5153807149,"Los Herreras",2030,119,160.09,19.1225,"PAN",1,10.5342804784294,0,39.3,3,0.393
"4424",4584,1277096410,21,6,2010,32,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,26,0,0,0,0,0,1296,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2010-06-21,32049,0,100.803743028,"Valpara<ed>so",33323,2225,2105.06,390.282,"PRI",0,5.26422856816293,1,69.7,17,0.402
"4425",4585,1277182810,22,6,2010,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-22,5035,0,240.717034608,"Torre<f3>n",639629,2026,1528.19,345.259,"PRI",0,35.6504512361755,1,27.3,2.9,0.452
"4426",4586,1277182810,22,6,2010,5,35,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1297,0,0,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-22,5035,0,240.717034608,"Torre<f3>n",639629,2026,1528.19,345.259,"PRI",0,35.6504512361755,1,27.3,2.9,0.452
"4427",4587,1277182810,22,6,2010,5,35,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1297,0,0,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-22,5035,0,240.717034608,"Torre<f3>n",639629,2026,1528.19,345.259,"PRI",0,35.6504512361755,1,27.3,2.9,0.452
"4428",4588,1277182810,22,6,2010,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,39,1,0,0,0,0,1297,0,0,0,0,0,0,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2010-06-22,28027,0,417.478062772,"Nuevo Laredo",384033,167,159.275,26.1121,"PRI",0,32.9026478824833,1,37.6,3.5,0.413
"4429",4589,1277182810,22,6,2010,15,58,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,0,0,0,0,0,0,1,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-06-22,15058,0,68.5839922886,"Nezahualc<U+000F9BF4>l",1110565,39,2236.52,8.0602,"PRI",0,181.405268895999,1,38.8,4.7,0.394
"4430",4590,1277182810,22,6,2010,8,37,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,0,0,0,0,0,0,1,9999,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010-06-22,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4431",4591,1277182810,22,6,2010,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,0,0,0,0,0,0,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010-06-22,5035,0,240.717034608,"Torre<f3>n",639629,2026,1528.19,345.259,"PRI",0,35.6504512361755,1,27.3,2.9,0.452
"4432",4592,1277182810,22,6,2010,12,71,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1297,0,0,0,0,1,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010-06-22,12071,0,159.895580921,"Xochistlahuaca",28089,2251,726.365,383.352,"PRI",0,13.0456194263273,0,90.6,66.3,0.487
"4433",4593,1277182810,22,6,2010,28,25,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,4,95,1,0,0,0,0,1297,0,0,0,0,0,1,0,6,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2010-06-22,28025,0,296.019266,"Miguel Alem<e1>n",27015,109,87.711,16.6629,"PRI",0,19.0247678627537,1,44,3.4,0.425
"4434",4594,1277269210,23,6,2010,19,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,0,0,0,0,0,0,0,9999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010-06-23,19039,1,0,"Monterrey",1135550,1748,737.836,280.563,"PAN",1,87.7745616696618,1,21,1.8,0.455
"4435",4595,1277269210,23,6,2010,19,11,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1298,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-23,19011,0,82.6118328193,"Cerralvo",7855,1350,431.846,243.041,"PRI",0,7.38359050343733,1,36.3,2.5,0.366
"4436",4596,1277442010,25,6,2010,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-25,5035,0,240.717034608,"Torre<f3>n",639629,2026,1528.19,345.259,"PRI",0,35.6504512361755,1,27.3,2.9,0.452
"4437",4597,1277528410,26,6,2010,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,0,0,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-26,28022,0,288.288952753,"Matamoros",489193,55,2.9113,8.35631,"PRI",0,16.2142540157481,1,37,4.6,0.419
"4438",4598,1277614810,27,6,2010,28,37,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1302,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-27,28037,0,94.6667913997,"Soto la Marina",24764,1100,116.591,149.429,"PAN",1,7.01442567771687,1,64.9,14.2,0.416
"4439",4599,1277614810,27,6,2010,10,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1302,0,0,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-27,10005,1,0,"Durango",582267,1933,2273.89,283.806,"PRI",0,15.6617763364752,1,42.2,5.1,0.436
"4440",4600,1277701210,28,6,2010,8,37,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1303,0,0,0,0,0,1,0,9999,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010-06-28,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4441",4601,1277701210,28,6,2010,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303,0,0,0,0,0,1,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-28,19039,1,0,"Monterrey",1135550,1748,737.836,280.563,"PAN",1,87.7745616696618,1,21,1.8,0.455
"4442",4602,1277787610,29,6,2010,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1304,0,0,0,0,0,1,0,9999,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-29,28022,0,288.288952753,"Matamoros",489193,55,2.9113,8.35631,"PRI",0,16.2142540157481,1,37,4.6,0.419
"4443",4603,1277787610,29,6,2010,5,35,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,0,0,0,0,0,0,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-29,5035,0,240.717034608,"Torre<f3>n",639629,2026,1528.19,345.259,"PRI",0,35.6504512361755,1,27.3,2.9,0.452
"4444",4604,1277787610,29,6,2010,15,108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1304,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-06-29,15108,0,70.5778363629,"Tultepec",131567,107,2259.31,24.8692,"PRD",0,352.165224335047,1,47.5,9.1,0.401
"4445",4605,1277787610,29,6,2010,8,37,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,0,0,0,0,0,0,1,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-06-29,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4446",4606,1277874010,30,6,2010,15,33,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1305,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2010-06-30,15033,0,72.4354194531,"Ecatepec de Morelos",1656107,730,2292.01,114.144,"PRI",0,177.315217620118,1,40.8,6,0.39
"4447",4607,1277874010,30,6,2010,8,37,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,0,0,0,0,0,0,0,9999,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010-06-30,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4448",4608,1277960410,1,7,2010,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1306,0,0,0,0,0,0,0,9999,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-07-01,6007,0,65.6209529812,"Manzanillo",161420,1831,286.719,262.579,"PRI",0,27.9030387864781,1,31.7,2.7,0.458
"4449",4609,1277960410,1,7,2010,6,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1306,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-01,6007,0,65.6209529812,"Manzanillo",161420,1831,286.719,262.579,"PRI",0,27.9030387864781,1,31.7,2.7,0.458
"4450",4610,1277960410,1,7,2010,8,37,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,1,3,0,0,1,0,1,0,0,1306,0,0,0,0,0,1,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2010-07-01,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4451",4611,1277960410,1,7,2010,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306,0,0,0,0,0,1,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010-07-01,8037,0,346.779154561,"Ju<e1>rez",1332131,748,1254.52,81.1265,"PRI",0,19.8967400687586,1,37.7,4.8,0.419
"4452",4612,1278133210,3,7,2010,28,37,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1308,0,0,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-03,28037,0,94.6667913997,"Soto la Marina",24764,1100,116.591,149.429,"PAN",1,7.01442567771687,1,64.9,14.2,0.416
"4453",4613,1278219610,4,7,2010,19,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1309,0,0,0,0,0,0,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010-07-04,19039,1,0,"Monterrey",1135550,1748,737.836,280.563,"PAN",1,87.7745616696618,1,21,1.8,0.455
