ID	TIMESTAMP	DIA	MES	AÑO	ESTADO	Municipio	DE	PF	MIF	MAF	PFF	AFIF	PEF	PMF	PMUF	AMPF	DOF	CIF	PL	MIL	MAL	PFL	AFIFL	PEL	PML	PMUL	AMPL	DOL	CIL	ARL	ARC	CARG	CART	VE	AC	AP	DEL	TOR	DTRA	PRE	FCRU	ELE	TAX	DRO	VEH	VAL
2158	1289973610	17	11	2010	28	38	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	0	0	0	0	1401	0	1	0	0	0	0	0
2159	1290060010	18	11	2010	13	76	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	0	0	0	0	1402	0	1	0	0	0	0	1
2160	1290060010	18	11	2010	28	38	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	2	0	0	0	0	1402	0	1	0	0	0	1	0
2161	1290060010	18	11	2010	27	15	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1402	0	0	0	0	0	1	0
2162	1290060010	18	11	2010	27	15	4	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	3	0	0	0	0	1402	0	0	0	0	0	1	1
2163	1290060010	18	11	2010	28	38	5	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	6	1	51	1423	1	0	1	0	0	1402	0	0	0	0	0	1	0
2164	1290060010	18	11	2010	18	8	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1402	0	1	0	0	0	1	0
2165	1290146410	19	11	2010	19	48	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	1	1	5	79	1	0	0	0	0	1403	0	1	0	0	1	1	0
2166	1290146410	19	11	2010	28	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	27	580	1	0	0	0	0	1403	0	0	0	0	0	1	0
2167	1290146410	19	11	2010	10	26	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1403	0	0	0	0	0	1	0
2168	1290232810	20	11	2010	28	3	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	1	12	1	0	0	0	0	1404	0	0	0	1	0	1	0
2169	1290232810	20	11	2010	19	39	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	2	24	9999	0	0	0	0	1404	0	1	0	0	0	1	0
2170	1290232810	20	11	2010	12	34	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	0	0	0	0	1404	0	0	0	0	0	1	0
2171	1290319210	21	11	2010	10	5	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	4	1	0	0	0	0	1405	0	0	0	0	0	1	0
2172	1290319210	21	11	2010	12	54	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1405	0	1	0	0	0	0	0
2173	1290319210	21	11	2010	19	6	7	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	5	1	35	9999	1	0	0	0	0	1405	0	0	0	0	0	0	1
2174	1290319210	21	11	2010	6	10	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	0	0	0	0	1405	0	0	0	0	0	0	0
2175	1290319210	21	11	2010	18	17	1	5	9999	9999	9999	9999	9999	9999	9999	9999	5	9999	2	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	5	1	57	2104	3	0	1	0	0	1405	0	0	0	0	0	1	1
2176	1290405610	22	11	2010	18	12	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1406	0	1	0	0	0	1	0
2177	1290405610	22	11	2010	28	21	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1406	0	1	0	0	0	0	0
2178	1290492010	23	11	2010	28	24	6	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	8	202	9999	0	1	0	0	1407	0	0	0	0	0	0	0
2179	1290578410	24	11	2010	28	32	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	19	581	9999	0	1	0	0	1408	0	0	0	0	0	1	0
2180	1290664810	25	11	2010	19	39	13	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	1	9999	9999	9999	9999	9999	9999	9999	9999	1	3	9999	9	270	2	0	0	0	0	1409	0	1	0	0	0	1	1
2181	1290664810	25	11	2010	28	27	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	7	9999	9999	9999	1	0	1	0	0	1409	0	1	0	0	0	1	0
2182	1290664810	25	11	2010	30	107	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	5	9999	9999	9999	9999	9999	2	9999	9999	1	2	9999	9999	9999	9999	9999	0	0	0	0	1409	0	1	0	0	0	0	0
2183	1290664810	25	11	2010	13	28	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	0	0	0	0	1409	0	1	0	0	0	0	0
2184	1290664810	25	11	2010	28	9	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	1	4	52	9999	0	1	0	0	1409	0	0	0	0	0	1	1
2185	1290751210	26	11	2010	14	102	9999	4	9999	9999	9999	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1410	0	1	0	0	0	0	1
2186	1290751210	26	11	2010	26	43	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1410	0	0	0	0	0	1	0
2187	1290837610	27	11	2010	28	16	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1411	0	1	0	0	0	0	0
2188	1290837610	27	11	2010	28	32	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1411	0	0	0	0	0	1	0
2189	1290837610	27	11	2010	16	8	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1411	0	1	0	0	0	0	0
2190	1290837610	27	11	2010	28	32	2	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	11	355	1	0	1	0	0	1411	0	0	0	0	0	1	0
2191	1290837610	27	11	2010	17	11	8	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	2	8	114	5	0	0	0	0	1411	0	0	0	0	0	1	1
2192	1290924010	28	11	2010	19	39	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	6	154	1	0	0	0	0	1412	0	0	0	0	1	1	0
2193	1290924010	28	11	2010	12	27	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	35	1124	9999	0	1	0	0	1412	0	0	0	0	0	1	0
2194	1290924010	28	11	2010	28	27	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	1	1	1	17	2	0	1	0	0	1412	0	0	0	0	0	1	0
2195	1290924010	28	11	2010	8	31	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1412	0	0	0	0	0	1	0
2196	1290924010	28	11	2010	25	7	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	10	62	9999	0	0	0	0	1412	0	0	0	0	0	0	0
2197	1291010410	29	11	2010	15	81	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1413	0	0	0	0	0	0	0
2198	1291010410	29	11	2010	28	22	5	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	4	2	14	277	9999	0	0	0	0	1413	0	0	0	0	0	0	1
2199	1291010410	29	11	2010	19	39	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	1	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1413	0	0	0	1	0	1	0
2200	1291096810	30	11	2010	14	70	9999	2	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1414	0	1	0	0	0	1	1
2201	1291096810	30	11	2010	26	17	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	4	9999	9999	9999	2	0	0	0	0	1414	0	1	0	0	0	1	0
2202	1291096810	30	11	2010	18	1	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	2	9999	2	9999	4	0	1	0	0	1414	0	1	0	0	0	1	0
2203	1291096810	30	11	2010	5	35	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	1414	0	0	0	0	0	1	1
2204	1291096810	30	11	2010	18	1	9999	5	9999	9999	9999	9999	9999	9999	9999	9999	5	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	0	0	0	0	1414	0	1	0	0	0	1	0
2205	1291183210	1	12	2010	12	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	0	0	0	0	1415	0	0	0	0	0	1	0
2206	1291183210	1	12	2010	28	22	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	1	6	151	1	0	1	0	0	1415	0	1	0	0	0	1	0
2207	1291183210	1	12	2010	16	112	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1415	0	0	0	0	0	1	0
2208	1291269610	2	12	2010	18	1	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	0	0	0	0	1416	0	1	0	0	0	0	0
2209	1291356010	3	12	2010	28	22	1	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1417	0	1	0	0	0	0	0
2210	1291356010	3	12	2010	28	32	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	17	9999	9999	14207	9	0	0	0	0	1417	0	0	0	0	1	0	0
2211	1291356010	3	12	2010	19	20	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1417	0	0	0	0	0	1	0
2212	1291356010	3	12	2010	5	35	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1417	0	0	0	0	0	1	0
2213	1291442410	4	12	2010	25	6	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	8	3	8	1062	1	0	1	0	0	1418	0	0	0	0	0	1	0
2214	1291442410	4	12	2010	28	41	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	1	0	0	0	0	1418	0	0	0	0	0	1	0
2215	1291528810	5	12	2010	25	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1419	0	0	0	0	0	0	0
2216	1291528810	5	12	2010	25	6	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	3	40	1	0	0	0	0	1419	0	0	0	0	0	1	0
2217	1291615210	6	12	2010	26	17	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	0	0	0	0	1420	0	0	0	0	0	0	0
2218	1291615210	6	12	2010	19	39	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	2	0	0	0	0	1420	0	0	0	0	0	1	1
2219	1291615210	6	12	2010	28	15	9999	6	9999	9999	9999	9999	9999	9999	9999	9999	6	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	24	1	215	6939	7	0	0	0	0	1420	0	0	0	0	0	1	1
2220	1291615210	6	12	2010	6	9	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	1	6	9999	9999	0	0	0	0	1420	0	1	0	0	0	0	0
2221	1291701610	7	12	2010	12	1	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	0	0	0	0	1421	0	0	0	0	0	1	0
2222	1291701610	7	12	2010	32	39	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1421	0	0	0	0	0	1	0
2223	1291788010	8	12	2010	16	69	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1422	0	0	0	0	0	0	0
2224	1291788010	8	12	2010	16	6	9999	4	9999	9999	1	9999	9999	9999	9999	9999	3	9999	3	9999	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1422	0	1	0	0	0	0	1
2225	1291788010	8	12	2010	16	6	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1422	0	0	0	0	0	1	0
2226	1291788010	8	12	2010	16	6	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1422	0	1	0	1	0	1	0
2227	1291874410	9	12	2010	25	12	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	1	0	1	0	0	1423	0	1	0	0	0	1	0
2228	1291874410	9	12	2010	16	69	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1423	0	1	0	0	0	0	0
2229	1291874410	9	12	2010	16	96	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1423	0	0	0	0	0	0	0
2230	1291874410	9	12	2010	16	29	9999	2	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	10	9999	9999	10	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	1423	0	1	0	0	0	0	0
2231	1291874410	9	12	2010	16	6	9999	1	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	1423	0	0	0	0	0	0	0
2232	1291701610	7	12	2010	28	12	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	2	9999	9999	9999	9999	0	0	0	0	1421	0	0	0	0	0	1	0
2233	1291874410	9	12	2010	16	110	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1423	0	1	0	0	0	0	0
2234	1291874410	9	12	2010	16	66	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	1423	0	0	0	0	0	0	0
2235	1291874410	9	12	2010	14	87	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	3	9999	9999	5	0	0	0	0	1423	0	0	0	0	0	1	0
2236	1291874410	9	12	2010	16	66	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1423	0	0	0	0	0	0	0
2237	1291960810	10	12	2010	12	1	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	0	0	0	0	1424	0	0	0	0	0	0	0
2238	1291960810	10	12	2010	14	87	9999	12	9999	9999	9999	9999	9999	9999	9999	9999	12	9999	30	9999	9999	9999	9999	9999	9999	9999	9999	30	9999	9999	9999	9999	9999	9999	0	1	0	0	1424	0	1	0	0	0	1	0
2239	1291960810	10	12	2010	19	45	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1424	0	0	0	0	0	1	0
2240	1292047210	11	12	2010	8	21	1	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1425	0	1	0	0	0	0	1
2241	1292133610	12	12	2010	8	19	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	0	0	0	0	1426	0	1	0	0	0	0	0
2242	1292133610	12	12	2010	12	54	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	6	1	21	1072	2	0	0	0	0	1426	0	0	0	0	0	0	0
2243	1292220010	13	12	2010	28	22	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	18	791	1	0	1	0	0	1427	0	1	0	0	0	1	0
2244	1292220010	13	12	2010	30	161	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	5	138	2	0	1	0	0	1427	0	1	0	0	0	0	0
2245	1292220010	13	12	2010	28	41	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	28	9999	9999	0	0	0	0	1427	0	1	0	0	0	0	0
2246	1292306410	14	12	2010	10	5	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1428	0	0	0	0	0	1	0
2247	1292392810	15	12	2010	32	20	1	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	2	9999	9999	1	0	1	1	0	1429	0	1	0	0	0	0	1
2248	1292392810	15	12	2010	19	39	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	12	1	0	0	0	0	1429	0	0	0	0	0	1	0
2249	1292392810	15	12	2010	5	30	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	0	0	0	0	1429	0	1	0	0	0	0	0
2250	1292392810	15	12	2010	16	53	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1429	0	1	0	0	0	0	0
2251	1292479210	16	12	2010	27	5	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	1	7	9999	0	0	0	0	1430	0	0	0	0	0	0	1
2252	1292479210	16	12	2010	10	7	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1430	0	1	0	0	0	0	0
2253	1292479210	16	12	2010	19	6	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	0	0	0	0	1430	0	1	0	0	0	0	0
2254	1292479210	16	12	2010	30	161	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	4	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1430	0	0	0	0	0	0	0
2255	1292479210	16	12	2010	16	95	1	3	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	1	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	9999	30	1	0	0	0	0	1430	0	0	0	0	0	1	0
2256	1292392810	15	12	2010	28	12	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	21	2	9999	2	0	0	0	0	1429	0	0	0	0	0	1	0
2257	1292479210	16	12	2010	12	32	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	0	0	0	0	1430	0	1	0	0	0	1	1
2258	1292565610	17	12	2010	8	8	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	0	0	0	0	1431	0	1	0	0	0	0	1
2259	1292565610	17	12	2010	19	44	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	1	94	2396	2	0	0	0	0	1431	0	0	0	0	0	0	1
2260	1292565610	17	12	2010	24	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	6	326	1	0	0	0	0	1431	0	0	0	0	0	1	0
2261	1292652010	18	12	2010	28	40	5	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	3	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	20	4	131	1372	4	0	0	0	0	1432	0	1	0	0	0	1	0
2262	1292652010	18	12	2010	28	40	15	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	24	1	193	2978	8	0	0	0	0	1432	0	0	0	0	0	1	0
2263	1292652010	18	12	2010	5	35	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	0	0	0	0	1432	0	1	0	0	0	0	0
2264	1292652010	18	12	2010	19	39	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	1	1	9999	1	0	0	0	0	1432	0	0	0	0	0	1	0
2265	1292652010	18	12	2010	14	120	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1432	0	0	0	0	0	1	0
2266	1292824810	20	12	2010	25	15	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	0	0	0	0	1434	0	1	0	0	0	0	0
2267	1292824810	20	12	2010	18	10	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	1	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	9999	9999	1	0	0	0	0	1434	0	0	0	0	0	1	1
