ID	TIMESTAMP	DIA	MES	AÑO	ESTADO	Municipio	IO	AG	DE	PF	MIF	MAF	PFF	AFIF	PEF	PMF	PMUF	AMPF	DOF	CIF	PL	MIL	MAL	PFL	AFIFL	PEL	PML	PMUL	AMPL	DOL	CIL	ARL	ARC	CARG	CART	VE	AC	AP	DEL	RES	GRA	ARF	TOR	DTRA	PRE	FCRU	ELE	TAX	DRO	VEHICULO	VAL
690	1282194010	19	8	2010	28	38	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	0	0	1355	0	0	0	0	0	1	0
691	1282280410	20	8	2010	25	6	0	1	9999	4	9999	9999	9999	9999	4	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1356	0	0	0	0	0	0	1
692	1282280410	20	8	2010	28	22	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	0	1	0	1356	0	0	0	0	0	0	0
693	1282280410	20	8	2010	28	22	0	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	1	0	0	1356	0	0	0	0	0	0	0
694	1282366810	21	8	2010	28	38	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	1	0	0	1357	0	0	0	1	0	0	0
695	1282366810	21	8	2010	8	37	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	1	1	2	1	0	0	0	0	0	1	0	1357	0	0	0	0	0	1	0
696	1282539610	23	8	2010	19	44	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	0	0	1359	0	0	0	0	0	0	0
697	1282539610	23	8	2010	28	3	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	0	0	1359	0	0	0	0	0	0	0
698	1282626010	24	8	2010	8	37	0	1	9999	1	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	0	0	1360	0	0	0	0	0	1	1
699	1282712410	25	8	2010	19	39	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	5	9999	9999	9999	2	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	0	0	1361	0	0	0	0	0	0	0
700	1282712410	25	8	2010	19	39	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	0	0	1361	0	0	0	0	0	0	0
701	1282712410	25	8	2010	17	7	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	0	0	1361	0	0	0	0	0	0	0
702	1282798810	26	8	2010	28	40	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	1	0	0	1362	0	0	0	0	0	0	0
703	1282885210	27	8	2010	28	41	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	1	0	0	1363	0	0	0	0	0	1	0
704	1282885210	27	8	2010	28	9	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	1	0	0	0	0	1	0	1363	0	0	0	0	0	0	0
705	1282885210	27	8	2010	19	39	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	0	0	1363	0	0	0	0	0	1	0
706	1282971610	28	8	2010	14	15	1	2	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	1	0	0	0	0	1	0	1364	0	0	0	0	0	1	0
707	1282971610	28	8	2010	14	101	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	1	0	0	1364	0	0	0	0	0	0	1
708	1283058010	29	8	2010	14	101	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1365	0	0	0	0	0	1	0
709	1283058010	29	8	2010	28	22	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	1	0	0	1365	0	0	0	0	0	1	0
710	1283058010	29	8	2010	28	38	1	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	1	9999	9999	1	9999	9999	9999	9999	9999	1	0	0	0	1	0	0	1365	0	0	0	0	0	0	0
711	1283144410	30	8	2010	17	31	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1366	0	0	0	0	0	1	1
712	1283144410	30	8	2010	11	21	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1366	0	0	0	0	0	0	0
713	1283144410	30	8	2010	10	7	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1366	0	0	0	0	0	1	0
714	1283230810	31	8	2010	19	44	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1367	0	0	0	0	0	1	0
715	1283403610	2	9	2010	32	9	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1369	0	0	0	0	0	0	0
716	1283490010	3	9	2010	8	19	0	1	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1370	0	0	0	0	0	0	1
717	1283490010	3	9	2010	28	25	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1370	0	0	0	0	0	0	0
718	1283576410	4	9	2010	14	97	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1371	0	0	0	0	0	0	0
719	1283576410	4	9	2010	8	19	0	1	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1371	0	0	0	0	0	0	0
720	1283749210	6	9	2010	10	32	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1373	0	0	0	0	0	0	0
721	1283749210	6	9	2010	19	44	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	0	0	1373	0	0	0	0	0	0	0
722	1283835610	7	9	2010	19	39	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	0	0	1374	0	0	0	0	0	0	0
723	1283835610	7	9	2010	24	28	0	1	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	0	0	1	0	1374	0	0	0	0	0	1	0
724	1283922010	8	9	2010	6	7	1	2	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1375	0	0	0	0	0	0	1
725	1284181210	11	9	2010	23	4	0	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1378	0	0	0	0	0	0	1
726	1284354010	13	9	2010	28	30	1	2	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	1	0	0	0	0	0	1380	0	0	0	0	0	1	0
727	1284354010	13	9	2010	28	22	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	0	0	0	1380	0	0	0	0	0	1	0
728	1284354010	13	9	2010	19	51	1	5	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	0	0	1380	0	0	0	0	0	0	0
729	1284354010	13	9	2010	12	29	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	0	0	0	0	1	1	0	1380	0	0	0	0	0	0	0
730	1284354010	13	9	2010	28	18	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1380	0	0	0	0	0	0	0
731	1284440410	14	9	2010	8	37	0	1	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	1	0	1381	0	0	0	0	0	0	0
732	1284526810	15	9	2010	5	25	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	0	1	0	1382	0	0	0	0	0	0	0
733	1284526810	15	9	2010	14	3	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	1	0	1382	0	0	0	0	0	0	0
734	1284613210	16	9	2010	19	39	1	5	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1383	0	0	0	0	0	0	0
735	1284613210	16	9	2010	1	1	0	3	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	0	0	1383	0	0	0	0	0	0	1
736	1284613210	16	9	2010	8	35	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1383	0	0	0	0	0	0	0
737	1284699610	17	9	2010	12	58	0	1	9999	8	9999	9999	9999	9999	9999	8	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	1	1	0	1384	0	0	0	0	0	0	1
738	1284786010	18	9	2010	8	37	0	3	9999	1	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	1	9999	9999	9999	2	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1385	0	0	0	0	0	0	0
739	1284958810	20	9	2010	32	56	0	3	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1387	0	0	0	0	0	0	1
740	1284958810	20	9	2010	8	19	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	0	0	1387	0	0	0	0	0	0	1
741	1285131610	22	9	2010	32	33	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1389	0	0	0	0	0	0	0
742	1285304410	24	9	2010	8	19	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	1	0	0	0	0	1	0	1391	0	0	0	0	0	0	1
743	1285304410	24	9	2010	17	20	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1391	0	0	0	0	0	1	0
744	1285304410	24	9	2010	28	16	0	1	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1391	0	0	0	0	0	0	0
745	1285477210	26	9	2010	28	27	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	1	1	0	1393	0	0	0	0	0	0	0
746	1285477210	26	9	2010	16	30	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	2	9999	9	9999	1	0	0	0	0	0	1	0	1393	0	0	0	0	0	1	0
747	1285563610	27	9	2010	20	73	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1394	0	0	0	0	0	0	0
748	1285736410	29	9	2010	28	22	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	0	1	0	0	1	0	0	1396	0	0	0	0	0	0	0
749	1285736410	29	9	2010	8	37	0	1	9999	2	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1396	0	0	0	0	0	0	1
750	1285822810	30	9	2010	8	37	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1397	0	0	0	0	0	1	0
751	1285822810	30	9	2010	10	9	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1397	0	0	0	0	0	0	0
752	1285822810	30	9	2010	15	121	0	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1397	0	0	0	0	0	1	1
753	1285909210	1	10	2010	8	37	0	1	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	1	0	1	0	1398	0	0	0	0	0	1	1
754	1285909210	1	10	2010	10	7	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	0	0	1	0	1398	0	0	0	0	0	1	0
755	1285909210	1	10	2010	19	39	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	1	0	0	0	1	0	0	1398	0	0	0	0	0	1	0
756	1285909210	1	10	2010	19	39	0	5	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	0	0	1398	0	0	0	0	0	1	0
757	1286168410	4	10	2010	6	7	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	1	0	1401	0	0	0	0	0	0	0
758	1286168410	4	10	2010	6	7	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1401	0	0	0	0	0	1	0
759	1286168410	4	10	2010	28	21	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1401	0	0	0	0	0	1	0
760	1286254810	5	10	2010	28	38	0	3	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1402	0	0	0	0	0	1	0
761	1286254810	5	10	2010	19	39	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1402	0	0	0	0	0	1	0
762	1286254810	5	10	2010	28	40	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	0	0	1402	0	0	0	0	0	0	0
763	1286341210	6	10	2010	12	1	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1403	0	0	0	0	0	0	0
764	1286341210	6	10	2010	12	22	0	1	9999	2	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	7	9999	9999	9999	9999	7	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1403	0	0	0	0	0	0	1
765	1286427610	7	10	2010	28	9	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	0	0	0	1	0	1	0	1404	0	0	0	0	0	1	0
766	1286514010	8	10	2010	28	27	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	1	0	0	1405	0	0	0	0	0	0	0
767	1286514010	8	10	2010	28	40	0	1	9999	2	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	5	9999	9999	9999	9999	9999	9999	5	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	0	0	1405	0	0	0	0	0	0	0
768	1286600410	9	10	2010	19	39	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	1	0	0	1406	0	0	0	0	0	0	1
769	1286600410	9	10	2010	19	39	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1406	0	0	0	0	0	0	0
770	1286600410	9	10	2010	8	37	0	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	1	0	0	1406	0	0	0	0	0	0	0
771	1286600410	9	10	2010	8	37	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	1	1	0	1406	0	0	0	0	0	0	0
772	1286773210	11	10	2010	19	39	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	2	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1408	0	0	0	0	0	0	0
773	1286773210	11	10	2010	19	44	0	7	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	1	0	0	1	0	0	1408	0	0	0	0	0	1	0
774	1286773210	11	10	2010	10	7	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1408	0	0	0	0	0	0	0
775	1286859610	12	10	2010	25	12	0	3	9999	2	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1409	0	0	0	0	0	0	1
776	1286946010	13	10	2010	14	98	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1410	0	0	0	0	0	0	0
777	1286946010	13	10	2010	8	19	0	1	9999	6	9999	9999	9999	9999	6	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	2	9999	9999	9999	0	0	0	0	0	1	0	1410	0	0	0	0	0	0	1
778	1286946010	13	10	2010	19	39	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	0	0	1410	0	0	0	0	0	0	0
779	1286946010	13	10	2010	14	60	0	3	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1410	0	0	0	0	0	1	1
780	1287032410	14	10	2010	18	8	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1411	0	0	0	0	0	0	0
781	1287118810	15	10	2010	19	39	1	2	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1412	0	0	0	0	0	0	0
782	1287205210	16	10	2010	28	9	1	2	9999	2	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1413	0	0	0	0	0	0	0
783	1287205210	16	10	2010	15	104	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	0	1	0	1413	0	0	0	0	0	0	0
784	1287205210	16	10	2010	10	7	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1413	0	0	0	0	0	0	1
785	1287205210	16	10	2010	24	28	0	1	9999	1	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	7	9999	9999	7	9999	9999	9999	9999	9999	9999	9999	1	9999	40	1100	5	0	0	0	0	0	1	0	1413	0	0	0	0	0	1	1
786	1287205210	16	10	2010	16	112	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1413	0	1	0	0	0	0	0
787	1287378010	18	10	2010	30	189	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1415	0	0	0	0	0	1	0
788	1287378010	18	10	2010	28	22	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	1	0	1415	0	0	0	0	0	1	0
789	1287464410	19	10	2010	10	4	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1416	0	0	0	0	0	0	0
790	1287464410	19	10	2010	28	35	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1416	0	0	0	0	0	0	0
