"","muncode","year","name1","name2","lastn1","lastn2","party_mixed","fed_party"
"8991",20116,"2011","EMILIO","ROMUALDO","OSORIO","GARCIA","PRI",0
"8992",20116,"2012","EMILIO","ROMUALDO","OSORIO","GARCIA","PRI",0
"8993",20116,"2013","EMILIO","ROMUALDO","OSORIO","GARCIA","PRI",1
"8994",20117,"2006","EUGENIO","GASPAR","ZURITA"," JALISCO","UYC",0
"8995",20117,"2007","EUGENIO","GASPAR","ZURITA"," JALISCO","UYC",0
"8996",20117,"2008","CIPRIANO","CORTEZ","MARTINEZ"," JALISCO","UYC",0
"8997",20117,"2009","CIPRIANO","CORTEZ","MARTINEZ"," JALISCO","UYC",0
"8998",20117,"2010","CIPRIANO","CORTEZ","MARTINEZ"," JALISCO","UYC",0
"8999",20117,"2011","CARLOS","SANTOS","PACHECO"," JALISCO","UYC",0
"9000",20117,"2012","CARLOS","SANTOS","PACHECO"," JALISCO","UYC",0
"9001",20117,"2013","ISRAEL",""," CRUZ"," GASPAR","UYC",0
"9002",20118,"2006","TOMAS","PABLO","GOMEZ"," GASPAR","UYC",0
"9003",20118,"2007","TOMAS","PABLO","GOMEZ"," GASPAR","UYC",0
"9004",20118,"2008","AMADOR","PEREZ","SANCHEZ"," GASPAR","UYC",0
"9005",20118,"2009","AMADOR","PEREZ","SANCHEZ"," GASPAR","UYC",0
"9006",20118,"2010","AMADOR","PEREZ","SANCHEZ"," GASPAR","UYC",0
"9007",20118,"2011","FAUSTINO","GOMEZ","HERNANDEZ"," GASPAR","UYC",0
"9008",20118,"2012","FAUSTINO","GOMEZ","HERNANDEZ"," GASPAR","UYC",0
"9009",20118,"2013","FORTINO",""," GÓMEZ"," SÁNCHEZ","UYC",0
"9010",20119,"2006","BENITO","JUAREZ","CRUZ"," SÁNCHEZ","UYC",0
"9011",20119,"2007","BENITO","JUAREZ","CRUZ"," SÁNCHEZ","UYC",0
"9012",20119,"2008","JOSE","LUIS","BARRIOS","VASQUEZ","UYC",0
"9013",20119,"2009","JOSE","LUIS","BARRIOS","VASQUEZ","UYC",0
"9014",20119,"2010","JOSE","LUIS","BARRIOS","VASQUEZ","UYC",0
"9015",20119,"2011","AGUSTIN","PAVIA","PAVIA","VASQUEZ","UYC",0
"9016",20119,"2012","AGUSTIN","PAVIA","PAVIA","VASQUEZ","UYC",0
"9017",20119,"2013","JORGE",""," MARTÍNEZ"," AVENDAÑO","UYC",0
"9018",20120,"2006","ALVARO","GABRIEL","CERVANTES"," AVENDAÑO","UYC",0
"9019",20120,"2007","ALVARO","GABRIEL","CERVANTES"," AVENDAÑO","UYC",0
"9020",20120,"2008","JUAN","GABRIEL","CERVANTES"," AVENDAÑO","UYC",0
"9021",20120,"2009","JUAN","GABRIEL","CERVANTES"," AVENDAÑO","UYC",0
"9022",20120,"2010","JUAN","GABRIEL","CERVANTES"," AVENDAÑO","UYC",0
"9023",20120,"2011","CLAUDIO","RIOS","LORENZO"," AVENDAÑO","UYC",0
"9024",20120,"2012","CLAUDIO","RIOS","LORENZO"," AVENDAÑO","UYC",0
"9025",20120,"2013","EDILBERTO","GABRIEL","GÓMEZ"," AVENDAÑO","UYC",0
"9026",20121,"2006","NICOLAS","RODRIGUEZ","JIMENEZ","LORENZO ","UYC",0
"9027",20121,"2007","NICOLAS","RODRIGUEZ","JIMENEZ","LORENZO ","UYC",0
"9028",20121,"2008","FELIX","SANTIAGO","CRUZ","LORENZO ","UYC",0
"9029",20121,"2009","FELIX","SANTIAGO","CRUZ","LORENZO ","UYC",0
"9030",20121,"2010","FELIX","SANTIAGO","CRUZ","LORENZO ","UYC",0
"9031",20121,"2011","ARTEMIO","JIMENEZ","PALMA","LORENZO ","UYC",0
"9032",20121,"2012","ARTEMIO","JIMENEZ","PALMA","LORENZO ","UYC",0
"9033",20121,"2013","ROBERTO",""," JIMÉNEZ"," VELASCO","UYC",0
"9034",20122,"2006","SEVERIANO","ILLESCAS","PASCUAL"," VELASCO","UYC",0
"9035",20122,"2007","SEVERIANO","ILLESCAS","PASCUAL"," VELASCO","UYC",0
"9036",20122,"2008","URBINO","MARTINEZ","FABIAN"," VELASCO","UYC",0
"9037",20122,"2009","URBINO","MARTINEZ","FABIAN"," VELASCO","UYC",0
"9038",20122,"2010","URBINO","MARTINEZ","FABIAN"," VELASCO","UYC",0
"9039",20122,"2011","SIMON","JIMENEZ","MARTIEZ"," VELASCO","UYC",0
"9040",20122,"2012","SIMON","JIMENEZ","MARTIEZ"," VELASCO","UYC",0
"9041",20122,"2013","ROBERTO",""," PRADO"," AVENDAÑO","UYC",0
"9042",20123,"2006","MARTIMIANO","VENTURA","HERNANDEZ"," AVENDAÑO","UYC",0
"9043",20123,"2007","MARTIMIANO","VENTURA","HERNANDEZ"," AVENDAÑO","UYC",0
"9044",20123,"2008","VENANCIO","OSORIO","HERNANDEZ"," AVENDAÑO","PRI",0
"9045",20123,"2009","VENANCIO","OSORIO","HERNANDEZ"," AVENDAÑO","PRI",0
"9046",20123,"2010","VENANCIO","OSORIO","HERNANDEZ"," AVENDAÑO","PRI",0
"9047",20123,"2011","ESTEBAN","NATIVIDAD","HERNANDEZ"," AVENDAÑO","UYC",0
"9048",20123,"2012","ESTEBAN","NATIVIDAD","HERNANDEZ"," AVENDAÑO","UYC",0
"9049",20123,"2013","DOMINGO",""," LÓPEZ"," NATIVIDAD","UYC",0
"9050",20124,"2006","ELISEO","REYES","VAZQUEZ"," NATIVIDAD","PRI",0
"9051",20124,"2007","ELISEO","REYES","VAZQUEZ"," NATIVIDAD","PRI",0
"9052",20124,"2008","JAIME","RITO","GUTIERREZ"," NATIVIDAD","PRI",0
"9053",20124,"2009","JAIME","RITO","GUTIERREZ"," NATIVIDAD","PRI",0
"9054",20124,"2010","JAIME","RITO","GUTIERREZ"," NATIVIDAD","PRI",0
"9055",20124,"2011","HECTOR","JIMENEZ","OSORIO"," NATIVIDAD","PRI",0
"9056",20124,"2012","HECTOR","JIMENEZ","OSORIO"," NATIVIDAD","PRI",0
"9057",20124,"2013","HECTOR","JIMENEZ","OSORIO"," NATIVIDAD","PRI",1
"9058",20125,"2006","MIGUEL","ANGEL","IGNACIO","GALVAN LOPEZ","UYC",0
"9059",20125,"2007","MIGUEL","ANGEL","IGNACIO","GALVAN LOPEZ","UYC",0
"9060",20125,"2008","ROBERTO","GARCIA","RUIZ","GALVAN LOPEZ","UYC",0
"9061",20125,"2009","ROBERTO","GARCIA","RUIZ","GALVAN LOPEZ","UYC",0
"9062",20125,"2010","ROBERTO","GARCIA","RUIZ","GALVAN LOPEZ","UYC",0
"9063",20125,"2011","ENRIQUE","ISAIAS","PEREZ","RIOS","UYC",0
"9064",20125,"2012","ENRIQUE","ISAIAS","PEREZ","RIOS","UYC",0
"9065",20125,"2013","RENAN",""," ZÁRATE"," ROSALES","UYC",0
"9066",20126,"2006","HIPOLITO","AGUSTIN","JERONIMO","MARTINEZ","UYC",0
"9067",20126,"2007","HIPOLITO","AGUSTIN","JERONIMO","MARTINEZ","UYC",0
"9068",20126,"2008","GREGORIO","MARTINEZ","GARCIA","MARTINEZ","UYC",0
"9069",20126,"2009","GREGORIO","MARTINEZ","GARCIA","MARTINEZ","UYC",0
"9070",20126,"2010","GREGORIO","MARTINEZ","GARCIA","MARTINEZ","UYC",0
"9071",20126,"2011","MARGARITO","HERNANDEZ","SANTIAGO","MARTINEZ","UYC",0
"9072",20126,"2012","MARGARITO","HERNANDEZ","SANTIAGO","MARTINEZ","UYC",0
"9073",20126,"2013","MARGARITO",""," BASILICO"," HERNÁNDEZ","UYC",0
"9074",20127,"2006","AVELINO","SEVERO","HERNANDEZ","ORTIZ","UYC",0
"9075",20127,"2007","AVELINO","SEVERO","HERNANDEZ","ORTIZ","UYC",0
"9076",20127,"2008","HERMILIO","JESUS","ZARATE","ZARATE","UYC",0
"9077",20127,"2009","HERMILIO","JESUS","ZARATE","ZARATE","UYC",0
"9078",20127,"2010","HERMILIO","JESUS","ZARATE","ZARATE","UYC",0
"9079",20127,"2011","JERONIMO","ADAN","SANCHEZ","SANCHEZ","UYC",0
"9080",20127,"2012","JERONIMO","ADAN","SANCHEZ","SANCHEZ","UYC",0
"9081",20127,"2013","JERONIMO","ADAN","SANCHEZ","SANCHEZ","UYC",0
"9082",20128,"2006","ROGELIO","CORTES","VASQUEZ","ORTIZ ","UYC",0
"9083",20128,"2007","ROGELIO","CORTES","VASQUEZ","ORTIZ ","UYC",0
"9084",20128,"2008","JOSE","GONZALEZ","DOMINGUEZ","ORTIZ ","UYC",0
"9085",20128,"2009","JOSE","GONZALEZ","DOMINGUEZ","ORTIZ ","UYC",0
"9086",20128,"2010","JOSE","GONZALEZ","DOMINGUEZ","ORTIZ ","UYC",0
"9087",20128,"2011","DIONISIO","CRUZ","VASQUEZ","ORTIZ ","UYC",0
"9088",20128,"2012","DIONISIO","CRUZ","VASQUEZ","ORTIZ ","UYC",0
"9089",20128,"2013","GILBERTO","SALVADOR","JERÓNIMO","ORTIZ ","UYC",0
"9090",20129,"2006","HUMBERTO","OSORIO","VELASCO","PEDRO ","UYC",0
"9091",20129,"2007","HUMBERTO","OSORIO","VELASCO","PEDRO ","UYC",0
"9092",20129,"2008","RUBEN","HERNANDEZ","BALTAZAR","PEDRO ","UYC",0
"9093",20129,"2009","RUBEN","HERNANDEZ","BALTAZAR","PEDRO ","UYC",0
"9094",20129,"2010","RUBEN","HERNANDEZ","BALTAZAR","PEDRO ","UYC",0
"9095",20129,"2011","RUBEN","HERNANDEZ","BALTAZAR","PEDRO ","UYC",0
"9096",20129,"2012","ULISES","LOPEZ","OSORIO","PEDRO ","UYC",0
"9097",20129,"2013","ROSA","LÓPEZ","BALTAZAR","PEDRO ","UYC",0
"9098",20130,"2006","GERMAN","NORIEGA","OROZCO","ANDRES ","PRI",0
"9099",20130,"2007","GERMAN","NORIEGA","OROZCO","ANDRES ","PRI",0
"9100",20130,"2008","GABRIEL","GOMEZ","PEREZ","ANDRES ","PRI",0
"9101",20130,"2009","GABRIEL","GOMEZ","PEREZ","ANDRES ","PRI",0
"9102",20130,"2010","GABRIEL","GOMEZ","PEREZ","ANDRES ","PRI",0
"9103",20130,"2011","MIGUEL","LOPEZ","CASTELLANOS","ANDRES ","PRI",0
"9104",20130,"2012","MIGUEL","LOPEZ","CASTELLANOS","ANDRES ","PRI",0
"9105",20130,"2013","REYNA","EMILIA","HERNÁNDEZ","ORTIZ","UYC",0
"9106",20131,"2006","JERONIMO","EMILIANO","MENDEZ","SANTIAGO","UYC",0
"9107",20131,"2007","JERONIMO","EMILIANO","MENDEZ","SANTIAGO","UYC",0
"9108",20131,"2008","ROBERTO","MARTINEZ","SANTIAGO","SANTIAGO","UYC",0
"9109",20131,"2009","ROBERTO","MARTINEZ","SANTIAGO","SANTIAGO","UYC",0
"9110",20131,"2010","ROBERTO","MARTINEZ","SANTIAGO","SANTIAGO","UYC",0
"9111",20131,"2011","FILIBERTO","MARTINEZ","GARCIA","SANTIAGO","UYC",0
"9112",20131,"2012","FILIBERTO","MARTINEZ","GARCIA","SANTIAGO","UYC",0
"9113",20131,"2013","JUAN",""," LÓPEZ"," GÓMEZ","UYC",0
"9114",20132,"2006","JOSE","RAMIREZ","RESENDIZ"," GÓMEZ","UYC",0
"9115",20132,"2007","JOSE","RAMIREZ","RESENDIZ"," GÓMEZ","UYC",0
"9116",20132,"2008","AGUSTIN","RODRIGUEZ","SANTIAGO"," GÓMEZ","UYC",0
"9117",20132,"2009","AGUSTIN","RODRIGUEZ","SANTIAGO"," GÓMEZ","UYC",0
"9118",20132,"2010","AGUSTIN","RODRIGUEZ","SANTIAGO"," GÓMEZ","UYC",0
"9119",20132,"2011","PEDRO","JAVIER","MARTINEZ","RAMIREZ","UYC",0
"9120",20132,"2012","PEDRO","JAVIER","MARTINEZ","RAMIREZ","UYC",0
"9121",20132,"2013","JAVIER","IGNACIO "," VÁSQUEZ"," RAMÍREZ","UYC",0
"9122",20133,"2006","SANTIAGO","GARCIA","SANDOVAL"," RAMÍREZ","UYC",0
"9123",20133,"2007","SANTIAGO","GARCIA","SANDOVAL"," RAMÍREZ","UYC",0
"9124",20133,"2008","FRANCISCO","SANDOVAL","BAUTISTA"," RAMÍREZ","UYC",0
"9125",20133,"2009","FRANCISCO","SANDOVAL","BAUTISTA"," RAMÍREZ","UYC",0
"9126",20133,"2010","FRANCISCO","SANDOVAL","BAUTISTA"," RAMÍREZ","UYC",0
"9127",20133,"2011","CAMERINO","BAUTISTA","GARCIA"," RAMÍREZ","UYC",0
"9128",20133,"2012","CAMERINO","BAUTISTA","GARCIA"," RAMÍREZ","UYC",0
"9129",20133,"2013","PEDRO","","QUIROZ","VELASCO","UYC",0
"9130",20134,"2006","ALVARO","RAFAEL","RUBIO","VELASCO","PRD",0
"9131",20134,"2007","ALVARO","RAFAEL","RUBIO","VELASCO","PRD",0
"9132",20134,"2008","CAYO","RAMIREZ","SALVADOR","VELASCO","PRD",0
"9133",20134,"2009","CAYO","RAMIREZ","SALVADOR","VELASCO","PRD",0
"9134",20134,"2010","CAYO","RAMIREZ","SALVADOR","VELASCO","PRD",0
"9135",20134,"2011","SILVIA","FLORES","PEÑA","VELASCO","PRD",0
"9136",20134,"2012","SILVIA","FLORES","PEÑA","VELASCO","PRD",0
"9137",20134,"2013","SILVIA","FLORES","PEÑA","VELASCO","PRD",0
"9138",20135,"2006","ISAIAS","BAUTISTA","MUÑOZ"," RUBIO","UYC",0
"9139",20135,"2007","ISAIAS","BAUTISTA","MUÑOZ"," RUBIO","UYC",0
"9140",20135,"2008","CONSTANTINO","H.","RAMIREZ","MEJIA","UYC",0
"9141",20135,"2009","CONSTANTINO","H.","RAMIREZ","MEJIA","UYC",0
"9142",20135,"2010","CONSTANTINO","H.","RAMIREZ","MEJIA","UYC",0
"9143",20135,"2011","LUIS","JUAN","CHAVEZ","SANTIAGO","UYC",0
"9144",20135,"2012","LUIS","JUAN","CHAVEZ","SANTIAGO","UYC",0
"9145",20135,"2013","MIGUEL","ADOLFO "," MARTÍNEZ"," NAVA","UYC",0
"9146",20136,"2006","BILGAI","HERNANDEZ","RIVERA"," NAVA","PAN",1
"9147",20136,"2007","BILGAI","HERNANDEZ","RIVERA"," NAVA","PAN",1
"9148",20136,"2008","JOEL","ISIDRO","INOCENTE"," NAVA","PAN",1
"9149",20136,"2009","JOEL","ISIDRO","INOCENTE"," NAVA","PAN",1
"9150",20136,"2010","JOEL","ISIDRO","INOCENTE"," NAVA","PAN",1
"9151",20136,"2011","LEONARDO","INOCENTE","ISIDRO"," NAVA","PRI",0
"9152",20136,"2012","LEONARDO","INOCENTE","ISIDRO"," NAVA","PRI",0
"9153",20136,"2013","LEONARDO","INOCENTE","ISIDRO"," NAVA","PRI",1
"9154",20137,"2006","EFREN","LOPEZ","APARICIO"," ESCOBAR","UYC",0
"9155",20137,"2007","EFREN","LOPEZ","APARICIO"," ESCOBAR","UYC",0
"9156",20137,"2008","FAUSTINO","LOPEZ","APARICIO"," ESCOBAR","OTHER",0
"9157",20137,"2009","FAUSTINO","LOPEZ","APARICIO"," ESCOBAR","OTHER",0
"9158",20137,"2010","FAUSTINO","LOPEZ","APARICIO"," ESCOBAR","OTHER",0
"9159",20137,"2011","JOSE","LOPEZ","APARICIO"," ESCOBAR","UYC",0
"9160",20137,"2012","JOSE","LOPEZ","APARICIO"," ESCOBAR","UYC",0
"9161",20137,"2013","GIL","","SANTIAGO","0","UYC",0
"9162",20138,"2006","JOSE","YESCAS","TINOCO","0","UYC",0
"9163",20138,"2007","JOSE","YESCAS","TINOCO","0","UYC",0
"9164",20138,"2008","ARMANDO","RUIZ","VELASCO","0","UYC",0
"9165",20138,"2009","ARMANDO","RUIZ","VELASCO","0","UYC",0
"9166",20138,"2010","ARMANDO","RUIZ","VELASCO","0","UYC",0
"9167",20138,"2011","FRANCISCO","JUAREZ","ZUÑIGA","0","UYC",0
"9168",20138,"2012","FRANCISCO","JUAREZ","ZUÑIGA","0","UYC",0
"9169",20138,"2013","RUBÉN","ZEFERINO","GARFIAS","HERNÁNDEZ","UYC",0
"9170",20139,"2006","ROGELIO","ZUÑIGA","VASQUEZ","MARTINEZ ","UYC",0
"9171",20139,"2007","ROGELIO","ZUÑIGA","VASQUEZ","MARTINEZ ","UYC",0
"9172",20139,"2008","JORGE","ZUÑIGA","VASQUEZ","MARTINEZ ","UYC",0
"9173",20139,"2009","JORGE","ZUÑIGA","VASQUEZ","MARTINEZ ","UYC",0
"9174",20139,"2010","JORGE","ZUÑIGA","VASQUEZ","MARTINEZ ","UYC",0
"9175",20139,"2011","LEONARDO","PEREDA","NUÑEZ","MARTINEZ ","UYC",0
"9176",20139,"2012","LEONARDO","PEREDA","NUÑEZ","MARTINEZ ","UYC",0
"9177",20139,"2013","ELMO",""," ZÚÑIGA"," VÁSQUEZ","UYC",0
"9178",20140,"2006","MARGARITO","CRUZ"," ZÚÑIGA"," VÁSQUEZ","UYC",0
"9179",20140,"2007","MARGARITO","CRUZ"," ZÚÑIGA"," VÁSQUEZ","UYC",0
"9180",20140,"2008","EGLIO","ANTONIO","BAZAN","MAYORAL","UYC",0
"9181",20140,"2009","EGLIO","ANTONIO","BAZAN","MAYORAL","UYC",0
"9182",20140,"2010","EGLIO","ANTONIO","BAZAN","MAYORAL","UYC",0
"9183",20140,"2011","ROSENDO","MENDOZA","MARIN","MAYORAL","UYC",0
"9184",20140,"2012","ROSENDO","MENDOZA","MARIN","MAYORAL","UYC",0
"9185",20140,"2013","SERGIO",""," GARCÍA"," MAYORAL","UYC",0
"9186",20141,"2006","CESAR","GOMEZ","MARTINEZ"," MAYORAL","PRD",0
"9187",20141,"2007","CESAR","GOMEZ","MARTINEZ"," MAYORAL","PRD",0
"9188",20141,"2008","HELIO","SOSA","ALVAREZ"," MAYORAL","PRI",0
"9189",20141,"2009","HELIO","SOSA","ALVAREZ"," MAYORAL","PRI",0
"9190",20141,"2010","HELIO","SOSA","ALVAREZ"," MAYORAL","PRI",0
"9191",20141,"2011","JULIO","CESAR","MARTINEZ","GOMEZ","PRI",0
"9192",20141,"2012","JULIO","CESAR","MARTINEZ","GOMEZ","PRI",0
"9193",20141,"2013","JULIO","CESAR","MARTINEZ","GOMEZ","PRI",1
"9194",20142,"2006","GERARDO","ALVARADO","CONTRERA"," CRUZ","UYC",0
"9195",20142,"2007","GERARDO","ALVARADO","CONTRERA"," CRUZ","UYC",0
"9196",20142,"2008","ROGELIO","FRANCISCO","GARCIA","TAPIA","UYC",0
"9197",20142,"2009","ROGELIO","FRANCISCO","GARCIA","TAPIA","UYC",0
"9198",20142,"2010","ROGELIO","FRANCISCO","GARCIA","TAPIA","UYC",0
"9199",20142,"2011","DOMINGO","ZUÑIGA","SANTAELLA","TAPIA","UYC",0
"9200",20142,"2012","DOMINGO","ZUÑIGA","SANTAELLA","TAPIA","UYC",0
"9201",20142,"2013","ARTEMIO",""," VALENCIA"," TEJEDA","UYC",0
"9202",20143,"2006","ROQUE","ANTONIO","MATUS","VELASQUEZ","PAN",1
"9203",20143,"2007","ROQUE","ANTONIO","MATUS","VELASQUEZ","PAN",1
"9204",20143,"2008","JOSE","LUIS","GUERRA","HERNANDEZ","PRI",0
"9205",20143,"2009","JOSE","LUIS","GUERRA","HERNANDEZ","PRI",0
"9206",20143,"2010","JOSE","LUIS","GUERRA","HERNANDEZ","PRI",0
"9207",20143,"2011","OLIVIA","MATUS","TOLEDO","HERNANDEZ","PRI",0
"9208",20143,"2012","OLIVIA","MATUS","TOLEDO","HERNANDEZ","PRI",0
"9209",20143,"2013","OLIVIA","MATUS","TOLEDO","HERNANDEZ","PRI",1
"9210",20144,"2006","ANTONIO","GARCIA","CRUZ"," HENESTROZA","UYC",0
"9211",20144,"2007","ANTONIO","GARCIA","CRUZ"," HENESTROZA","UYC",0
"9212",20144,"2008","FRANCO","SILVA","MENDEZ"," HENESTROZA","UYC",0
"9213",20144,"2009","FRANCO","SILVA","MENDEZ"," HENESTROZA","UYC",0
"9214",20144,"2010","FRANCO","SILVA","MENDEZ"," HENESTROZA","UYC",0
"9215",20144,"2011","HIPOLITO","BERNARDO","CELIS","CRUZ","UYC",0
"9216",20144,"2012","HIPOLITO","BERNARDO","CELIS","CRUZ","UYC",0
"9217",20144,"2013","LEÓN",""," LÓPEZ"," JUÁREZ","UYC",0
"9218",20145,"2006","DOROTEO","GARCIA"," LÓPEZ"," JUÁREZ","UYC",0
"9219",20145,"2007","DOROTEO","GARCIA"," LÓPEZ"," JUÁREZ","UYC",0
"9220",20145,"2008","EMILIO","VASQUEZ","SANTIAGO"," JUÁREZ","UYC",0
"9221",20145,"2009","EMILIO","VASQUEZ","SANTIAGO"," JUÁREZ","UYC",0
"9222",20145,"2010","EMILIO","VASQUEZ","SANTIAGO"," JUÁREZ","UYC",0
"9223",20145,"2011","FELIX","LOPEZ","PALULA"," JUÁREZ","UYC",0
"9224",20145,"2012","FELIX","LOPEZ","PALULA"," JUÁREZ","UYC",0
"9225",20145,"2013","ALEJANDRO",""," HERNÁNDEZ"," ESTEBAN","UYC",0
"9226",20146,"2006","FELIX","ANTONIO"," HERNÁNDEZ"," ESTEBAN","UYC",0
"9227",20146,"2007","FELIX","ANTONIO"," HERNÁNDEZ"," ESTEBAN","UYC",0
"9228",20146,"2008","ESTEBAN","HERNANDEZ","ANTONIO"," ESTEBAN","UYC",0
"9229",20146,"2009","ESTEBAN","HERNANDEZ","ANTONIO"," ESTEBAN","UYC",0
"9230",20146,"2010","ESTEBAN","HERNANDEZ","ANTONIO"," ESTEBAN","UYC",0
"9231",20146,"2011","SIMON","GONZALEZ","CRUZ"," ESTEBAN","UYC",0
"9232",20146,"2012","SIMON","GONZALEZ","CRUZ"," ESTEBAN","UYC",0
"9233",20146,"2013","LEONOR",""," HERNÁNDEZ"," PÉREZ","UYC",0
"9234",20147,"2006","SET","HUGO","CRUZ","CRUZ","UYC",0
"9235",20147,"2007","SET","HUGO","CRUZ","CRUZ","UYC",0
"9236",20147,"2008","JUAN","LAZARO","CRUZ","CRUZ","UYC",0
"9237",20147,"2009","JUAN","LAZARO","CRUZ","CRUZ","UYC",0
"9238",20147,"2010","JUAN","LAZARO","CRUZ","CRUZ","UYC",0
"9239",20147,"2011","ANTONIO","SANTIAGO","LAZARO","CRUZ","UYC",0
"9240",20147,"2012","ANTONIO","SANTIAGO","LAZARO","CRUZ","UYC",0
"9241",20147,"2013","JUVENCIO",""," JUVENTINO"," SANTIAGO","UYC",0
"9242",20148,"2006","HERMENEGILDO","RAMOS","JUAREZ"," SANTIAGO","UYC",0
"9243",20148,"2007","HERMENEGILDO","RAMOS","JUAREZ"," SANTIAGO","UYC",0
"9244",20148,"2008","FRANCISCO","ALMARAZ","CRUZ"," SANTIAGO","UYC",0
"9245",20148,"2009","FRANCISCO","ALMARAZ","CRUZ"," SANTIAGO","UYC",0
"9246",20148,"2010","FRANCISCO","ALMARAZ","CRUZ"," SANTIAGO","UYC",0
"9247",20148,"2011","BALTAZAR","MARTINEZ","GALLARDO"," SANTIAGO","UYC",0
"9248",20148,"2012","BALTAZAR","MARTINEZ","GALLARDO"," SANTIAGO","UYC",0
"9249",20148,"2013","FILIBERTO",""," GALLARDO"," ROMERO","UYC",0
"9250",20149,"2006","DAGOBERTO","IDIAQUEZ","GARCIA"," ROMERO","UYC",0
"9251",20149,"2007","DAGOBERTO","IDIAQUEZ","GARCIA"," ROMERO","UYC",0
"9252",20149,"2008","FRANCISCO","JAVIER","ENRIQUEZ","ORTIZ","PRI",0
"9253",20149,"2009","FRANCISCO","JAVIER","ENRIQUEZ","ORTIZ","PRI",0
"9254",20149,"2010","FRANCISCO","JAVIER","ENRIQUEZ","ORTIZ","PRI",0
"9255",20149,"2011","VULFRANO","VICTOR","ORTIZ","GARCIA","UYC",0
"9256",20149,"2012","VULFRANO","VICTOR","ORTIZ","GARCIA","UYC",0
"9257",20149,"2013","ALEJO",""," ROBLES"," PÉREZ","UYC",0
"9258",20150,"2006","ANGEL","RAMOS","SANTIAGO"," PÉREZ","PRD",0
"9259",20150,"2007","ANGEL","RAMOS","SANTIAGO"," PÉREZ","PRD",0
"9260",20150,"2008","ARTURO","JAVIER","LOPEZ","RAMOS","PRI",0
"9261",20150,"2009","ARTURO","JAVIER","LOPEZ","RAMOS","PRI",0
"9262",20150,"2010","ARTURO","JAVIER","LOPEZ","RAMOS","PRI",0
"9263",20150,"2011","CELESTINO","JUAN","LOPEZ","CHAVEZ","PRD",0
"9264",20150,"2012","CELESTINO","JUAN","LOPEZ","CHAVEZ","PRD",0
"9265",20150,"2013","CELESTINO","JUAN","LOPEZ","CHAVEZ","PRD",0
"9266",20151,"2006","ROSALINO","SANTIAGO","RIVERA"," CASTELLANOS","UYC",0
"9267",20151,"2007","ROSALINO","SANTIAGO","RIVERA"," CASTELLANOS","UYC",0
"9268",20151,"2008","ISRAEL","LOPEZ","SANTIAGO"," CASTELLANOS","UYC",0
"9269",20151,"2009","ISRAEL","LOPEZ","SANTIAGO"," CASTELLANOS","UYC",0
"9270",20151,"2010","ISRAEL","LOPEZ","SANTIAGO"," CASTELLANOS","UYC",0
"9271",20151,"2011","JAVIER","MORENO","CRUZ"," CASTELLANOS","UYC",0
"9272",20151,"2012","JAVIER","MORENO","CRUZ"," CASTELLANOS","UYC",0
"9273",20151,"2013","ELADIO",""," LÓPEZ"," SANTIAGO","UYC",0
"9274",20152,"2006","ROSALINO","ELEAZAR","MENDEZ","LOPEZ","UYC",0
"9275",20152,"2007","ROSALINO","ELEAZAR","MENDEZ","LOPEZ","UYC",0
"9276",20152,"2008","PABLO","ABELARDO","VARGAS","DURAN","UYC",0
"9277",20152,"2009","PABLO","ABELARDO","VARGAS","DURAN","UYC",0
"9278",20152,"2010","PABLO","ABELARDO","VARGAS","DURAN","UYC",0
"9279",20152,"2011","LUIS","REY","CAMARILLO","GODINEZ","UYC",0
