"","muncode","longitud","km","AREA","sqkm","densidad","densidad_r"
"1143",20145,8490.6921421855,8.4906921421855,11474544.131958,11.474544131958,73.9958994844762,2103
"1144",20146,14795.3288768505,14.7953288768505,40998369.075195,40.998369075195,36.087603508604,1442
"1145",20148,26335.459631173,26.335459631173,49745926.202759,49.745926202759,52.9399322546182,1843
"1146",20149,6101.7998935403,6.1017998935403,107446197.103516,107.446197103516,5.67893518619528,172
"1147",20150,33362.6628882813,33.3626628882813,193040794.199951,193.040794199951,17.2827008024658,720
"1148",20151,6858.35806629,6.85835806629,86153859.646362,86.153859646362,7.96059293738166,263
"1149",20152,11609.7595084449,11.6097595084449,99644105.781982,99.644105781982,11.6512255464931,433
"1150",20153,48800.9882985884,48.8009882985884,179465153.118896,179.465153118896,27.1924590654419,1143
"1151",20154,12447.7725101976,12.4477725101976,61397125.823853,61.397125823853,20.2741941795614,867
"1152",20155,20961.2758242212,20.9612758242212,38857343.396729,38.857343396729,53.9441814387798,1854
"1153",20156,53142.3878840065,53.1423878840065,93980432.736816,93.980432736816,56.5462259924118,1899
"1154",20157,9521.1547522714,9.5211547522714,4162673.024536,4.162673024536,228.726942907861,2443
"1155",20158,31920.1805335685,31.9201805335685,63841436.525757,63.841436525757,49.9991577111367,1794
"1156",20159,78736.3076754362,78.7363076754362,586753326.663818,586.753326663818,13.4189793389188,532
"1157",20160,28299.4754304862,28.2994754304862,58458715.46167,58.45871546167,48.4093350443896,1754
"1158",20161,67893.1344428703,67.8931344428703,220177261.147217,220.177261147217,30.8356703544763,1276
"1159",20162,19788.5369808034,19.7885369808034,72945227.62085,72.94522762085,27.1279391760335,1140
"1160",20163,23590.5080034115,23.5905080034115,17783714.580933,17.783714580933,132.652308920344,2356
"1161",20164,8866.8692847264,8.8668692847264,55719675.264404,55.719675264404,15.9133542014573,643
"1162",20165,2639.6134485277,2.6396134485277,21781789.05896,21.78178905896,12.1184418845608,462
"1163",20166,24559.7900771017,24.5597900771017,192870023.821655,192.870023821655,12.7338554693247,490
"1164",20167,8502.5841815843,8.5025841815843,28635343.221191,28.635343221191,29.6926218621055,1239
"1165",20168,24596.3724070247,24.5963724070247,66163009.66748,66.16300966748,37.1754134684023,1477
"1166",20169,1343.2626353154,1.3432626353154,53789271.712036,53.789271712036,2.49726867935048,41
"1167",20170,32586.0936840511,32.5860936840511,77789123.793579,77.789123793579,41.8902953201034,1611
"1168",20171,30172.2981390335,30.1722981390335,257295395.715332,257.295395715332,11.7267151458924,440
"1169",20172,20796.8847577237,20.7968847577237,35633383.870605,35.633383870605,58.3634853014329,1925
"1170",20173,25657.2596114464,25.6572596114464,134222197.498291,134.222197498291,19.1155115097658,817
"1171",20174,4075.821154708,4.075821154708,3026103.697021,3.026103697021,134.688747075005,2359
"1172",20175,11437.3022816795,11.4373022816795,421432207.517334,421.432207517334,2.71391271897724,48
"1173",20176,68155.4737654754,68.1554737654754,285931258.891113,285.931258891113,23.8363143749282,1004
"1174",20177,201061.236512667,201.061236512667,495980743.935303,495.980743935303,40.5381134189544,1572
"1175",20178,30418.7169126777,30.4187169126777,52150503.677002,52.150503677002,58.3287116478841,1922
"1176",20179,16321.9954951006,16.3219954951006,114428068.711304,114.428068711304,14.2639788287261,567
"1177",20180,6832.1922435942,6.8321922435942,72399652.789917,72.399652789917,9.43677487434817,326
"1178",20181,3694.7675785089,3.6947675785089,93129234.834351,93.129234834351,3.96735524036119,95
"1179",20182,12021.946265442,12.021946265442,50067216.74939,50.06721674939,24.0116128795765,1009
"1180",20183,16793.4195919246,16.7934195919246,88643886.229736,88.643886229736,18.9448142519401,811
"1181",20184,382270.726270477,382.270726270477,875420863.64209,875.42086364209,43.6670797038219,1659
"1182",20185,55877.6320130489,55.8776320130489,203261458.382935,203.261458382935,27.490520070843,1157
"1183",20186,25012.680989813,25.012680989813,89873615.270508,89.873615270508,27.8309500675232,1174
"1184",20187,18387.3327638383,18.3873327638383,65863352.175659,65.863352175659,27.9173958756288,1181
"1185",20188,23411.7894734567,23.4117894734567,124465099.888306,124.465099888306,18.8099230181523,803
"1186",20189,31080.1733475055,31.0801733475055,98663542.432739,98.663542432739,31.501173159978,1294
"1187",20190,184223.109217163,184.223109217163,1383412947.80566,1383.41294780566,13.3165667929719,523
"1188",20191,4161.3975471367,4.1613975471367,20398051.294189,20.398051294189,20.4009563811725,873
"1189",20192,1964.8494824744,1.9648494824744,5218590.386108,5.218590386108,37.65096198592,1488
"1190",20193,16108.1696264723,16.1081696264723,132137942.582642,132.137942582642,12.1904195809602,464
"1191",20194,8060.4931661666,8.0604931661666,71508352.949341,71.508352949341,11.2721001585324,420
"1192",20195,18038.3886647499,18.0383886647499,34931900.984009,34.931900984009,51.6387260830937,1821
"1193",20196,17634.3156118148,17.6343156118148,16598052.340332,16.598052340332,106.243282345633,2284
"1194",20197,22683.8408793953,22.6838408793953,31827713.786987,31.827713786987,71.270720326352,2082
"1195",20198,85650.4960039982,85.6504960039982,798302660.424072,798.302660424072,10.7290756062994,401
"1196",20199,38010.2262746831,38.0102262746831,52161412.67981,52.16141267981,72.8703927326639,2095
"1197",20200,57213.4021511646,57.2134021511646,316750667.665649,316.750667665649,18.0625987540323,759
"1198",20201,10528.5973844964,10.5285973844964,56583196.894897,56.583196894897,18.6072861949692,782
"1199",20202,90139.0861583857,90.1390861583857,210558974.720703,210.558974720703,42.8094249024299,1642
"1200",20203,20416.8868760613,20.4168868760613,107816389.37854,107.81638937854,18.936719170198,809
"1201",20204,25208.734920279,25.208734920279,106687658.100708,106.687658100708,23.6285390166529,997
"1202",20205,129498.353321569,129.498353321569,694093151.117798,694.093151117798,18.6572008545278,787
"1203",20206,21373.3046632416,21.3733046632416,119287776.050415,119.287776050415,17.9174307468089,754
"1204",20207,212503.918886441,212.503918886441,1629731946.10242,1629.73194610242,13.0391945371541,506
"1205",20208,98677.9165739505,98.6779165739505,358397500.504761,358.397500504761,27.5330928466226,1160
"1206",20209,2323.3901538354,2.3233901538354,75828099.769165,75.828099769165,3.06402265243127,65
"1207",20210,52791.6158642137,52.7916158642137,212138302.59668,212.13830259668,24.885471043191,1041
"1208",20211,28162.2320145818,28.1622320145818,207684443.560791,207.684443560791,13.5601066366526,538
"1209",20212,38041.0120935182,38.0410120935182,188303956.629761,188.303956629761,20.2019186289928,865
"1210",20213,14036.3195472323,14.0363195472323,204811609.422241,204.811609422241,6.85328316438104,220
"1211",20214,561.3354961719,0.5613354961719,202750565.12561,202.75056512561,0.276860138872676,4
"1212",20215,4962.8489890609,4.9628489890609,14562644.840332,14.562644840332,34.0793107534699,1382
"1213",20216,10808.1241877597,10.8081241877597,19623379.361206,19.623379361206,55.0777926106172,1875
"1214",20217,29738.4646862964,29.7384646862964,360113261.580933,360.113261580933,8.25808651304359,275
"1215",20218,9837.9882773424,9.8379882773424,71109339.60437,71.10933960437,13.8350156703435,546
"1216",20219,7484.211457312,7.484211457312,41364361.427124,41.364361427124,18.0933808696593,760
"1217",20220,56222.8209625691,56.2228209625691,254908368.016724,254.908368016724,22.05609074351,937
"1218",20221,16313.1710288301,16.3131710288301,86978579.628662,86.978579628662,18.7553890836985,799
"1219",20222,7230.4837490717,7.2304837490717,37831786.00769,37.83178600769,19.1121924500259,816
"1220",20223,4930.2102021327,4.9302102021327,29118981.082275,29.118981082275,16.9312593328816,703
"1221",20224,35112.3817045833,35.1123817045833,23387390.484131,23.387390484131,150.133815606354,2383
"1222",20225,16558.7102050226,16.5587102050226,58837966.106323,58.837966106323,28.1429004107658,1189
"1223",20226,80481.6796166649,80.4816796166649,134738324.291626,134.738324291626,59.7318395043056,1945
"1224",20227,23361.0997674509,23.3610997674509,27642109.847412,27.642109847412,84.5127231474268,2192
"1225",20228,3414.5164704712,3.4145164704712,9150772.060791,9.150772060791,37.3139714090534,1480
"1226",20229,40615.1208367288,40.6151208367288,137908061.07959,137.90806107959,29.4508678599207,1230
"1227",20230,9620.0173607187,9.6200173607187,51950452.763794,51.950452763794,18.5176776118941,779
"1228",20231,13173.1371259338,13.1731371259338,101812099.282349,101.812099282349,12.9386754804079,503
"1229",20232,45254.5639031364,45.2545639031364,454051372.914062,454.051372914062,9.96683780795476,354
"1230",20233,5519.1136582314,5.5191136582314,51896736.157227,51.896736157227,10.6347991548267,394
"1231",20234,21906.9710366709,21.9069710366709,64819131.70166,64.81913170166,33.7970757422378,1374
"1232",20235,18038.1604306064,18.0381604306064,290179313.718384,290.179313718384,6.21621169319886,192
"1233",20236,5184.0350209611,5.1840350209611,54093443.068481,54.093443068481,9.58348133691219,332
"1234",20237,42884.8234923333,42.8848234923333,127780626.167603,127.780626167603,33.5612876368939,1366
"1235",20238,4053.2906630842,4.0532906630842,8338148.555908,8.338148555908,48.6113989923127,1759
"1236",20239,23604.1512879964,23.6041512879964,42790244.31958,42.79024431958,55.1624597226139,1877
"1237",20240,38845.9480004967,38.8459480004967,63804814.945801,63.804814945801,60.8824710697686,1967
"1238",20241,4110.7436831675,4.1107436831675,10776115.914917,10.776115914917,38.1468027592125,1506
"1239",20242,71339.5215723028,71.3395215723028,242823089.644775,242.823089644775,29.3792166456102,1229
"1240",20243,7135.1025034691,7.1351025034691,24288915.062622,24.288915062622,29.3759621830505,1228
"1241",20244,28749.2968026508,28.7492968026508,63970582.15979,63.97058215979,44.9414337528442,1678
"1242",20245,13849.4687145316,13.8494687145316,43295226.44397,43.29522644397,31.9884427269476,1306
"1243",20246,8968.750393901,8.968750393901,14704827.860474,14.704827860474,60.9918761307547,1971
"1244",20247,7432.1856488861,7.4321856488861,37179717.823608,37.179717823608,19.9898925649373,853
"1245",20248,32819.7439222678,32.8197439222678,90188237.927612,90.188237927612,36.3902707009422,1459
"1246",20249,9052.7781398251,9.0527781398251,7102978.074341,7.102978074341,127.450458738253,2339
"1247",20250,10974.2792507048,10.9742792507048,23508882.678711,23.508882678711,46.6814157043831,1719
"1248",20251,14481.2469118732,14.4812469118732,63937983.508179,63.937983508179,22.6488952533524,961
"1249",20252,20122.4541411223,20.1224541411223,55957964.535889,55.957964535889,35.9599465563417,1436
"1250",20253,28222.7048997752,28.2227048997752,162781708.384033,162.781708384033,17.3377618283699,721
"1251",20254,45300.8960824176,45.3008960824176,212300898.061646,212.300898061646,21.3380614477022,911
"1252",20255,9586.1859763571,9.5861859763571,141819113.282837,141.819113282837,6.75944571535917,213
"1253",20256,8118.8304450704,8.1188304450704,24388721.376831,24.388721376831,33.2892828599993,1357
"1254",20257,20480.9872810422,20.4809872810422,34113787.898071,34.113787898071,60.037270977464,1952
"1255",20258,13983.7583945765,13.9837583945765,67636763.662842,67.636763662842,20.6747893265314,880
"1256",20259,22926.4221099582,22.9264221099582,86079442.589844,86.079442589844,26.6340271500122,1115
"1257",20260,51168.0125197674,51.1680125197674,142146812.126831,142.146812126831,35.996595178028,1437
"1258",20261,45038.8368892794,45.0388368892794,178986703.620483,178.986703620483,25.1632305519063,1057
"1259",20262,12767.806052907,12.767806052907,60914091.504395,60.914091504395,20.9603488085935,896
"1260",20263,1458.1617303922,1.4581617303922,124119026.24707,124.11902624707,1.17480919282238,16
"1261",20264,18403.6121860395,18.4036121860395,61530184.386963,61.530184386963,29.909892793916,1244
"1262",20265,32524.7475678611,32.5247475678611,1188090539.01025,1188.09053901025,2.73756473096369,49
"1263",20266,83742.1282529631,83.7421282529631,522558372.564575,522.558372564575,16.0254112553932,650
"1264",20267,1009.9649503161,1.0099649503161,10651135.195679,10.651135195679,9.48222824855164,328
"1265",20268,10880.637700834,10.880637700834,10784086.032837,10.784086032837,100.895316188159,2265
"1266",20269,50928.1697206626,50.9281697206626,103425289.309814,103.425289309814,49.2415056902626,1775
"1267",20270,7027.9222589444,7.0279222589444,64915366.786133,64.915366786133,10.8262844483314,406
"1268",20271,16907.0810879691,16.9070810879691,73095416.009521,73.095416009521,23.1301523556099,984
"1269",20272,10269.4450806314,10.2694450806314,144909171.248657,144.909171248657,7.08681513539922,233
"1270",20273,85611.5707473161,85.6115707473161,109657113.556152,109.657113556152,78.0720629706135,2139
"1271",20274,14881.2808500871,14.8812808500871,65609028.869141,65.609028869141,22.6817575364028,965
"1272",20275,49317.81619585,49.31781619585,208143738.813843,208.143738813843,23.6941146905977,999
"1273",20276,9020.1787421985,9.0201787421985,19788328.178223,19.788328178223,45.5833290258708,1692
"1274",20277,123237.537160776,123.237537160776,976733220.140259,976.733220140259,12.617318078224,484
"1275",20278,158086.045765687,158.086045765687,741610244.474854,741.610244474854,21.316594119817,908
"1276",20279,31364.8751134106,31.3648751134106,69947917.989014,69.947917989014,44.8403269391617,1676
"1277",20280,50183.3712639032,50.1833712639032,61096862.626465,61.096862626465,82.1373947967101,2176
"1278",20281,2625.7163523935,2.6257163523935,19687554.511841,19.687554511841,13.3369350206206,524
"1279",20282,25840.99364502,25.84099364502,206586483.354614,206.586483354614,12.5085597205616,478
"1280",20283,26714.769277913,26.714769277913,161992180.060791,161.992180060791,16.4913943795853,681
"1281",20284,12540.9087242887,12.5409087242887,71256300.610352,71.256300610352,17.5997190660594,739
"1282",20285,22160.328829039,22.160328829039,104172611.411011,104.172611411011,21.2727016524582,904
"1283",20286,15391.1732353231,15.3911732353231,55586239.938354,55.586239938354,27.6888187659251,1169
"1284",20287,9823.7423934928,9.8237423934928,46661755.778076,46.661755778076,21.0530920444028,899
"1285",20288,3821.7662049917,3.8217662049917,39221601.506714,39.221601506714,9.74403404801684,336
"1286",20289,10625.0085909247,10.6250085909247,29684354.324707,29.684354324707,35.7932952649108,1427
"1287",20290,6804.856357716,6.804856357716,11335640.117554,11.335640117554,60.0306315933427,1951
"1288",20291,67139.6087877382,67.1396087877382,188893621.11792,188.89362111792,35.5436082967699,1415
"1289",20292,18197.6817413197,18.1976817413197,119846251.542358,119.846251542358,15.1841893318524,619
"1290",20293,18858.3151785206,18.8583151785206,44421916.970703,44.421916970703,42.4527270873024,1629
"1291",20294,52530.0740562567,52.5300740562567,101561374.368652,101.561374368652,51.7224923183697,1823
"1292",20295,18591.3268646764,18.5913268646764,43413894.55896,43.41389455896,42.823448698959,1643
"1293",20296,44260.6109523397,44.2606109523397,149575137.637329,149.575137637329,29.5908876645377,1235
"1294",20297,14142.6858359208,14.1426858359208,117709880.720581,117.709880720581,12.0148671881612,454
"1295",20298,76902.9951927238,76.9029951927238,281002647.973755,281.002647973755,27.3673560542057,1147
"1296",20299,8612.8653229504,8.6128653229504,35475364.804565,35.475364804565,24.2784404625547,1021
"1297",20300,24514.0957125142,24.5140957125142,121831950.705444,121.831950705444,20.1212371390018,860
"1298",20301,5664.9302826624,5.6649302826624,8903005.010498,8.903005010498,63.6294181120036,2005
"1299",20302,526.2510987483,0.5262510987483,74634323.297241,74.634323297241,0.705106009539922,11
"1300",20303,1084.9170432117,1.0849170432117,2817247.315674,2.817247315674,38.5098261404198,1518
"1301",20304,25224.6543974327,25.2246543974327,94675517.731323,94.675517731323,26.6432706172435,1116
"1302",20305,1787.4212156037,1.7874212156037,46987749.461182,46.987749461182,3.80401537869002,85
"1303",20306,38712.3815392928,38.7123815392928,74918581.088379,74.918581088379,51.6726037478274,1822
"1304",20307,84390.1025608089,84.3901025608089,698202954.830322,698.202954830322,12.0867581520501,459
"1305",20308,8668.0182692882,8.6680182692882,26635645.501709,26.635645501709,32.5429254895739,1331
"1306",20309,41349.9770466718,41.3499770466718,101648785.141235,101.648785141235,40.6792633962309,1576
"1307",20310,9722.5857161791,9.7225857161791,23207087.991943,23.207087991943,41.8948974535477,1612
"1308",20311,14454.8262406833,14.4548262406833,51503254.402832,51.503254402832,28.0658502230268,1186
"1309",20312,35492.6603470764,35.4926603470764,85488569.421997,85.488569421997,41.5174339529231,1599
"1310",20313,3066.324920146,3.066324920146,69372180.938232,69.372180938232,4.42010742443893,113
"1311",20314,16360.6963375663,16.3606963375663,58511407.131226,58.511407131226,27.9615499604607,1183
"1312",20315,3903.8910060388,3.9038910060388,7599500.494873,7.599500494873,51.370363205747,1816
"1313",20316,43113.5067695829,43.1135067695829,121531741.777832,121.531741777832,35.4750998701205,1411
"1314",20317,21113.1404241638,21.1131404241638,81898946.69812,81.89894669812,25.7795017828336,1076
"1315",20318,81221.1609213994,81.2211609213994,327163209.021973,327.163209021973,24.8258846598929,1037
"1316",20319,3119.7572958716,3.1197572958716,155429334.206787,155.429334206787,2.00718693919193,26
"1317",20320,7420.2569396433,7.4202569396433,26436421.991943,26.436421991943,28.0683102346632,1187
"1318",20321,7992.6521326778,7.9926521326778,109483900.595459,109.483900595459,7.30029902954454,236
"1319",20322,5182.2902117616,5.1822902117616,6582288.984863,6.582288984863,78.7308218110612,2145
"1320",20323,34901.079489275,34.901079489275,42189321.501953,42.189321501953,82.724912956136,2183
"1321",20324,128528.156672664,128.528156672663,448071779.755859,448.071779755859,28.6847247426952,1204
"1322",20325,164672.489131189,164.672489131189,565712232.036621,565.712232036621,29.108879003438,1218
"1323",20326,33706.8570906344,33.7068570906344,152058139.643677,152.058139643677,22.167085017363,939
"1324",20327,91512.2365813326,91.5122365813326,998531427.083496,998.531427083496,9.16468266288032,313
"1325",20328,6297.765387781,6.297765387781,98716956.918335,98.716956918335,6.37961864342204,197
"1326",20329,22696.901307953,22.696901307953,93175478.022461,93.175478022461,24.3593076093279,1024
"1327",20330,21000.9933816688,21.0009933816688,148413483.089233,148.413483089233,14.1503271431491,559
"1328",20331,8765.2093836675,8.7652093836675,45972166.266357,45.972166266357,19.0663396910273,815
"1329",20332,8330.046870777,8.330046870777,32828938.487549,32.828938487549,25.3740975326885,1063
"1330",20333,99037.7330367659,99.0377330367659,403066640.847412,403.066640847412,24.5710567435072,1029
"1331",20334,186857.013304739,186.857013304739,1222510989.5697,1222.5109895697,15.2846898636476,625
"1332",20335,33986.6331470964,33.9866331470964,28152427.337158,28.152427337158,120.723633312563,2326
"1333",20336,7624.5341194318,7.6245341194318,165295165.505127,165.295165505127,4.61267823298517,125
"1334",20337,86952.2353800616,86.9522353800616,171986798.736816,171.986798736816,50.5575055868799,1804
"1335",20338,8403.9018358912,8.4039018358912,8275717.168335,8.275717168335,101.548925186166,2266
"1336",20339,46766.6137677,46.7666137677,178774179.420166,178.774179420166,26.1596019734965,1095
"1337",20340,76937.8556540102,76.9378556540102,179875808.746338,179.875808746338,42.7727642701017,1641
"1338",20341,12983.9055479231,12.9839055479231,29810936.720825,29.810936720825,43.5541682890258,1658
"1339",20342,17536.4245497996,17.5364245497996,8235738.002808,8.235738002808,212.930821060851,2437
"1340",20343,4357.4051825674,4.3574051825674,15398983.833008,15.398983833008,28.2967060022962,1193
"1341",20344,80800.622065619,80.800622065619,208083166.993164,208.083166993164,38.8309267074321,1527
"1342",20345,14935.4749716836,14.9354749716836,98650902.651978,98.650902651978,15.1397245946884,614
"1343",20346,26951.4348219364,26.9514348219364,44069478.181519,44.069478181519,61.1566915109033,1974
"1344",20347,27894.0211980869,27.8940211980869,106730850.17395,106.73085017395,26.1349189598183,1094
"1345",20348,44902.3937174906,44.9023937174906,231067222.403564,231.067222403564,19.4326106707889,836
"1346",20349,5644.025360769,5.644025360769,30547160.638062,30.547160638062,18.4764319919688,776
"1347",20350,7980.0856535971,7.9800856535971,7341807.537598,7.341807537598,108.6937462298,2292
"1348",20351,23131.6876166557,23.1316876166557,50996828.667847,50.996828667847,45.3590707910824,1684
"1349",20352,18017.1338658153,18.0171338658153,46039793.143188,46.039793143188,39.1338288809864,1531
"1350",20353,12424.5293309543,12.4245293309543,55003959.640991,55.003959640991,22.5884271097004,957
"1351",20354,1607.0170033859,1.6070170033859,14994517.63147,14.99451763147,10.7173637917711,398
"1352",20355,6502.8346341471,6.5028346341471,41202667.691528,41.202667691528,15.7825572917556,640
"1353",20356,12045.3948706175,12.0453948706175,27928970.797485,27.928970797485,43.1286743717108,1649
"1354",20357,9420.9829897186,9.4209829897186,172947699.290649,172.947699290649,5.44730171511913,163
"1355",20358,6321.7642106002,6.3217642106002,46800161.68396,46.80016168396,13.5079965178131,535
"1356",20359,20025.7035584585,20.0257035584585,46387728.137207,46.387728137207,43.1702615381936,1650
"1357",20360,11600.5100023582,11.6005100023582,26869621.20813,26.86962120813,43.1733291381429,1651
"1358",20361,16553.6932199553,16.5536932199553,51426392.228027,51.426392228027,32.1891007764174,1318
"1359",20362,17879.4118416174,17.8794118416174,25696784.628052,25.696784628052,69.5784009572126,2064
"1360",20363,96272.8860325301,96.2728860325301,220297511.682495,220.297511682495,43.7013043394171,1660
"1361",20364,102559.396249985,102.559396249985,641168353.201172,641.168353201172,15.9957046753687,647
"1362",20365,32034.5902399601,32.0345902399601,101214477.658691,101.214477658691,31.6502055644501,1298
"1363",20366,19746.8423855198,19.7468423855198,127338256.99646,127.33825699646,15.5073917699916,631
"1364",20367,21821.187431583,21.821187431583,51448061.317871,51.448061317871,42.4140130310473,1628
"1365",20368,6022.0043050681,6.0220043050681,36423198.75647,36.42319875647,16.5334306449358,684
"1366",20369,10733.8842548737,10.7338842548737,20725717.282715,20.725717282715,51.7901701951017,1825
"1367",20370,8007.7061438336,8.0077061438336,38616951.206787,38.616951206787,20.7362463726195,885
"1368",20371,18350.8900944748,18.3508900944748,29828704.705811,29.828704705811,61.5209083849351,1977
"1369",20372,10498.1598516855,10.4981598516855,38348818.514526,38.348818514526,27.37544534184,1149
"1370",20373,617.5110163401,0.6175110163401,118116444.02771,118.11644402771,0.52279851584021,9
"1371",20374,9072.9991942041,9.0729991942041,7081354.896484,7.081354896484,128.125186872204,2342
"1372",20375,2614.3449750737,2.6143449750737,2277703.880005,2.277703880005,114.779844650744,2314
"1373",20376,9419.7045309605,9.4197045309605,18370634.327148,18.370634327148,51.275880643055,1814
"1374",20377,100151.569893016,100.151569893016,565691837.424316,565.691837424316,17.7042628631557,743
"1375",20378,19381.727739542,19.381727739542,46987712.869507,46.987712869507,41.2485021209021,1592
"1376",20379,9135.2162728584,9.1352162728584,43619591.084229,43.619591084229,20.9429204763025,894
"1377",20380,9941.7704303092,9.9417704303092,14803673.289062,14.803673289062,67.157456370338,2036
"1378",20381,5766.0010312771,5.7660010312771,27515808.035767,27.515808035767,20.9552306215469,895
"1379",20382,17356.5279201124,17.3565279201124,47523476.865112,47.523476865112,36.5220077844393,1461
"1380",20383,730.4986161384,0.7304986161384,21791278.805298,21.791278805298,3.35225216778374,70
"1381",20384,26073.6608368696,26.0736608368696,57146172.120483,57.146172120483,45.6262595890022,1694
"1382",20385,39891.5111526215,39.8915111526215,43938773.902222,43.938773902222,90.7888582448682,2216
"1383",20386,59449.6190832699,59.4496190832699,485732017.195312,485.732017195312,12.2391806549094,466
"1384",20387,17592.5972087737,17.5925972087737,30448988.342407,30.448988342407,57.7772798588257,1913
"1385",20388,16580.624131855,16.580624131855,49209797.660278,49.209797660278,33.6937457989973,1370
"1386",20389,4113.4604611129,4.1134604611129,2419820.584717,2.419820584717,169.990307839041,2413
"1387",20390,22112.2520887959,22.1122520887959,9451867.067993,9.451867067993,233.945864131701,2444
"1388",20391,12400.3590205067,12.4003590205067,70340857.325806,70.340857325806,17.6289563305584,740
"1389",20392,104695.29928731,104.69529928731,156696516.96582,156.69651696582,66.814056441438,2031
"1390",20393,10953.2692241895,10.9532692241895,11708529.291138,11.708529291138,93.5494881708145,2234
"1391",20394,32302.8828572501,32.3028828572501,98681924.387695,98.681924387695,32.7343462925801,1337
"1392",20395,17165.5510359046,17.1655510359046,80473285.060913,80.473285060913,21.3307447594707,910
"1393",20396,4411.5732869664,4.4115732869664,7577698.25415,7.57769825415,58.2178537466883,1919
"1394",20397,127176.643555689,127.176643555689,346847562.7229,346.8475627229,36.6664371395026,1466
"1395",20398,31661.8408748563,31.6618408748563,104743594.42627,104.74359442627,30.2279495450611,1256
"1396",20399,25918.0360186215,25.9180360186215,31347697.922119,31.347697922119,82.6792324049214,2182
"1397",20400,8059.5789118048,8.0595789118048,95030987.473633,95.030987473633,8.48100090935179,289
"1398",20401,82950.929471576,82.950929471576,417167857.295776,417.167857295776,19.8843050874754,850
"1399",20402,12640.7085613137,12.6407085613137,81676222.607056,81.676222607056,15.4766077051924,630
"1400",20403,5270.283196177,5.270283196177,6551732.689209,6.551732689209,80.4410595819545,2158
"1401",20404,1835.7026308439,1.8357026308439,61807843.741455,61.807843741455,2.97001564805064,61
"1402",20405,28485.078462843,28.485078462843,174879536.89917,174.87953689917,16.288399985452,667
"1403",20406,78676.7723491057,78.6767723491057,282798861.219727,282.798861219727,27.8207528876773,1173
"1404",20407,52064.8942763701,52.0648942763701,4556501964.30481,4556.50196430481,1.14265053947615,14
"1405",20408,8919.6309170514,8.9196309170514,25224244.856201,25.224244856201,35.3613397265236,1405
"1406",20409,15869.1176367254,15.8691176367254,16831852.375732,16.831852375732,94.2802805210277,2238
"1407",20410,123124.437249469,123.124437249469,542973140.849365,542.973140849365,22.6759719747588,964
"1408",20411,4397.4667250968,4.3974667250968,7391810.17395,7.39181017395,59.491066756479,1940
"1409",20412,55431.0935786482,55.4310935786482,390401052.312988,390.401052312988,14.1985000425175,562
"1410",20413,176165.06761441,176.16506761441,515851758.964478,515.851758964478,34.1503279872583,1384
"1411",20414,27873.8747969969,27.8738747969969,276754243.415039,276.754243415039,10.0717063821838,360
"1412",20415,8100.9796415714,8.1009796415714,167944299.734497,167.944299734497,4.82361095576226,133
"1413",20416,14730.5525835691,14.7305525835691,177075304.232788,177.075304232788,8.31880687563519,279
"1414",20417,58946.1870400171,58.9461870400171,323882552.239014,323.882552239014,18.1998649302099,766
"1415",20418,110425.073552504,110.425073552504,732360694.510742,732.360694510742,15.0779628644973,611
"1416",20419,16709.1217709676,16.7091217709676,53927202.465088,53.927202465088,30.9845884955463,1285
"1417",20420,30152.2418877077,30.1522418877077,49781715.511353,49.781715511353,60.568908841302,1956
"1418",20421,59229.2967243766,59.2292967243766,148433249.591064,148.433249591064,39.9029845991746,1559
"1419",20422,18266.1008962673,18.2661008962673,43067457.493286,43.067457493286,42.412768153576,1627
"1420",20423,22483.7383883024,22.4837383883024,76842522.417236,76.842522417236,29.2595007048587,1224
"1421",20424,49265.5710743186,49.2655710743186,146106253.742065,146.106253742065,33.7190023099844,1371
"1422",20425,34888.3497197145,34.8883497197145,55725489.425537,55.725489425537,62.6075249932689,1995
"1423",20426,89508.15611469,89.50815611469,233608681.341919,233.608681341919,38.3154237250637,1510
"1424",20427,32614.534340438,32.614534340438,156092338.273193,156.092338273193,20.8943851448724,893
"1425",20428,51532.1863042174,51.5321863042174,161490987.787964,161.490987787964,31.9102551851863,1304
"1426",20429,23253.9489436794,23.2539489436794,52226533.420166,52.226533420166,44.5251626344789,1671
"1427",20430,5175.65743184,5.17565743184,37108191.516846,37.108191516846,13.9474795733185,552
"1428",20431,5682.1683392496,5.6821683392496,370707769.14978,370.70776914978,1.53278911641957,19
"1429",20432,7126.5104775851,7.1265104775851,13191403.63562,13.19140363562,54.0238982479604,1855
"1430",20433,19112.819538748,19.112819538748,34909214.275391,34.909214275391,54.7500708207616,1871
"1431",20434,42502.8648125739,42.5028648125739,36650800.524902,36.650800524902,115.967084494364,2317
"1432",20435,16862.109549961,16.862109549961,84646572.757324,84.646572757324,19.9206051712259,852
"1433",20436,8888.1010937808,8.8881010937808,35419366.730347,35.419366730347,25.0939017669267,1054
"1434",20437,40847.4413449676,40.8474413449676,153281546.898193,153.281546898193,26.6486359066416,1118
"1435",20438,17911.4571663037,17.9114571663037,24089956.184326,24.089956184326,74.3523858210987,2107
"1436",20439,101919.597012276,101.919597012276,524429058.984985,524.429058984985,19.4343916047554,837
"1437",20440,10835.5508471526,10.8355508471526,114388181.106201,114.388181106201,9.47261399068195,327
"1438",20441,17986.3187772886,17.9863187772886,86455698.543701,86.455698543701,20.8040870414077,890
